"","CdStationHydro","CdStationHydroAncienRef","LbStationHydro","TypStationHydro","DtMiseServiceStationHydro","DtFermetureStationHydro","ProjCoordStationHydro","CoordXStationHydro","CoordYStationHydro","NomIntervenant","LbAffichageStationHydro"
"443","K032000101","K0323010","L'Arzon à Chomelix","STD","1969-11-01 00:00:00+01","1986-01-01 12:00:00+01","26",764733,6463226,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"444","K033301001","K0333010","L'Arzon à Vorey - Pont Eytravazet","STD","1997-12-01 00:00:00+01",NA,"26",769052,6456733,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"445","K034000101","K0340010","La Loire à Vorey - Le Chambon de Vorey","STD","2016-06-01 00:00:00+02",NA,"26",773286,6456428,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"446","K035631001","K0356310","Le Ramel à Beaux - Malataverne","STD","2010-03-15 00:00:00+01",NA,"26",784477,6452891,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"447","K040301001","K0403010","Le Lignon au Chambon-sur-Lignon","STD","1921-01-01 00:00:00+00",NA,"26",802402,6440678,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"448","K040302001","K0403020","Le Lignon aux Vastres - Ancienne","STD","1998-02-01 00:00:00+01","2008-09-02 00:00:00+02","26",797876,6433130,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"449","K040302002","K0403030","Le Lignon aux Vastres - Pont Marie","STD","2008-09-02 00:00:00+02",NA,"26",797876,6433130,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"450","K040303201",NA,"Le Lignon à Tence","STD","2016-07-22 00:00:00+02","2016-07-22 00:01:00+02","26",800221,6449803,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"451","K041031001",NA,"Le Lignon à Tence - Seuil levée Morin","STD","2018-05-01 00:00:00+02",NA,"26",800231,6449798,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"452","K041031002",NA,"Le Lignon à Tence - Seuil levée Morin - Station débitmétrique","DEB","2021-05-21 00:00:00+02",NA,"26",800231,6449798,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"453","K043302010","K0433020","Le Lignon à Saint-Jeures - Barrage de la Valette","STD","2002-05-16 00:00:00+02",NA,"26",795087,6450796,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"454","K043303001","K0433030","Le Lignon à Grazac - Barrage de la Chapelette","STD","2002-05-16 00:00:00+02",NA,"26",792610,6452737,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"455","K043651001","K0436510","L'Auze à Araules - Pont - Ancienne","STD","1998-06-01 00:00:00+02","2013-06-01 00:00:00+02","26",792647,6443574,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"456","K043651101","K0433010","Le Lignon à Yssingeaux [Versilhac-la-Valette - QNR]","STD","1926-01-01 00:00:00+00",NA,"26",795244,6450787,"Electricité de France (EDF)","HydroPortail/Hydro 2"
"457","K045401001","K0454010","La Dunières à Sainte-Sigolène - Vaubarlet","STD","1946-03-01 00:00:00+01",NA,"26",795338,6458003,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"458","K045402001","K0454020","La Dunières à Dunières","STD","1998-01-01 00:00:00+01",NA,"26",804549,6458743,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"459","K046301001",NA,"Le Lignon à Monistrol-sur-Loire [Pont de Lignon] - Station débitmétrique","DEB","2014-09-18 00:00:00+02",NA,"26",790223,6462597,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail"
"460","K046301002","K0463010","Le Lignon à Monistrol-sur-Loire [Pont de Lignon] - Station Limnimétrique","STD","2014-09-18 00:00:00+02",NA,"26",790223,6462597,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"461","K051301001","K0513010","L'Ance à Sauvessanges","STD","1977-05-01 00:00:00+02",NA,"26",769762,6475999,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"462","K053000101","K0523010","L'Ance à Saint-Julien-d'Ance [Laprat]","STD","1948-01-01 00:00:00+01",NA,"26",773629,6468157,"Electricité de France (EDF)","HydroPortail/Hydro 2"
"463","K054301001","K0543010","L'Ance à Beauzac - Bérard","STD","2013-10-29 15:45:00+01",NA,"26",784770,6464677,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"464","K054301002",NA,"L'Ance à Beauzac - Station débitmétrique","DEB","2021-05-21 00:00:00+02",NA,"26",784770,6464677,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"465","K054301201","K0543020","L'Andrable à Apinac - Les Terrasses","STD","2017-11-14 00:00:00+01",NA,"26",779564,6477408,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"466","K055001010","K0550010","La Loire à Bas-en-Basset","STD","1918-01-01 00:00:00+00",NA,"26",787630,6466828,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"467","K055001011",NA,"La Loire à Bas-en-Basset - Station débitmétrique","DEB","2021-05-21 00:00:00+02",NA,"26",787630,6466828,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"468","K056752001","K0567520","La Semène à Saint-Didier-en-Velay - Le Crouzet","STD","1963-01-01 00:00:00+01",NA,"26",797911,6469124,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"469","K056753001","K0567530","La Semène à Jonzieux","STD","1977-01-01 00:00:00+01",NA,"26",806852,6467648,"DREAL Auvergne-Rhône-Alpes - UH Rhô","HydroPortail/Hydro 2"
"470","K056831001","K0568310","[L'Ecotay] à Marlhes","STD","1978-01-01 00:00:00+01",NA,"26",808674,6464764,"DREAL Auvergne-Rhône-Alpes - UH Rhô","HydroPortail/Hydro 2"
"471","K058000101",NA,"L'Ondaine à Unieux - Le Pertuiset","STD","2018-05-01 00:00:00+02",NA,"26",797940,6479572,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail"
"472","K060001001",NA,"La Loire à Saint-Just-Saint-Rambert - Barrage de Grangent","DEB","2001-06-01 00:00:00+02",NA,"26",797567,6486026,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail"
"473","K061401001","K0614010","Le Furan à Andrézieux-Bouthéon","STD","1967-01-01 00:00:00+01",NA,"26",798209,6492244,"DREAL Auvergne-Rhône-Alpes - UH Rhô","HydroPortail/Hydro 2"
"474","K061401002",NA,"Le Furan à Andrézieux-Bouthéon - Pont de l'Avenue de l'Europe","STD","2021-03-01 11:00:00+01",NA,"26",798696.905246,6491856.42184,NA,"Vigicrues/HydroPortail"
"475","K061403001","K0614030","Le Furan à Saint-Étienne - Gouffre d'Enfer","STD","1999-01-01 00:00:00+01",NA,"26",813168,6478102,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"476","K061601001","K0616010","L'Onzon à Sorbiers","STD","1982-06-01 00:00:00+02","1986-01-01 12:00:00+01","26",812298,6490669,"DREAL Auvergne-Rhône-Alpes - UH Rhô","HydroPortail/Hydro 2"
"477","K062451001","K0624510","Le Bonson à Saint-Marcellin-en-Forez - Le Bled - Ancienne","STD","1970-07-01 00:00:00+01","2008-11-01 00:00:00+01","26",792741,6486347,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"478","K062451002","K0624520","Le Bonson à Saint-Marcellin-en-Forez - Le Bled - Pont","STD","2011-06-01 00:00:00+02",NA,"26",792754,6486336,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"479","K064311001","K0643110","La Mare à Saint-Marcellin-en-Forez - Vérines","STD","1970-07-01 00:00:00+01",NA,"26",788306,6488474,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"480","K066331001","K0663310","La Coise à Larajasse [Le Nézel]","STD","1969-12-29 00:00:00+01",NA,"26",818834,6504313,"DREAL Auvergne-Rhône-Alpes - UH Rhô","Vigicrues/HydroPortail/Hydro 2"
"481","K067331001","K0673310","La Coise à Saint-Médard-en-Forez - Moulin Brûlé","STD","1961-01-01 00:00:00+01",NA,"26",807203,6501840,"DREAL Auvergne-Rhône-Alpes - UH Rhô","Vigicrues/HydroPortail/Hydro 2"
"482","K069001001","K0690010","La Loire à Montrond-les-Bains","STD","1981-01-01 00:00:00+01",NA,"26",795445,6505606,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"483","K073322001","K0733220","Le Lignon à Chalmazel - Chevelières","STD","1957-10-14 00:00:00+01",NA,"26",767469,6511172,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"484","K073322002","K0733210","Le Lignon à Chalmazel","STD","1949-01-01 00:00:00+01","1957-10-14 00:00:00+01","26",767482.96980889,6511168.2996889,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"485","K074401001","K0744010","L'Anzon à Débats-Rivière-d'Orpra - Cotes","STD","1972-01-01 00:00:00+01",NA,"26",774028,6518675,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"486","K075321001","K0753210","Le Lignon à Boën","STD","1978-01-01 00:00:00+01",NA,"26",777985,6516465,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"487","K076331001","K0763310","Le Vizezy à Essertines-en-Châtelneuf - La Guillanche - Ancienne","STD","1968-05-01 00:00:00+01","2014-01-01 00:00:00+01","26",779390,6501836,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"488","K076331201","K0760330","Le Vizezy à Poncins - Précivet","STD","2018-08-01 00:00:00+02",NA,"26",788588,6512587,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"489","K077322001","K0773220","Le Lignon à Poncins - Le Bourg","STD","1966-01-01 00:00:00+01",NA,"26",790262,6515186,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"490","K077322101","K0773210","Le Lignon à Poncins - 1","STD","1965-09-15 00:00:00+01","1994-01-01 00:00:00+01","26",791113,6516004,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"491","K079001010","K0790010","La Loire à Balbigny","STD","1975-01-01 00:00:00+01",NA,"26",791788,6524733,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"492","K081301001","K0813010","L'Aix à Grézolles [Château d'Aix]","STD","1965-01-01 00:00:00+01","1996-01-01 12:00:00+01","26",772893,6529348,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"493","K081302001","K0813020","L'Aix à Saint-Germain-Laval","STD","1970-10-15 00:00:00+01",NA,"26",776634,6526549,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"494","K091001010","K0910010","La Loire à Villerest - Aval","STD","1921-01-01 00:00:00+00",NA,"26",780635,6545178,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"495","K091001011","K0910050","La Loire à Villerest - Pont de Villerest","STD","2005-11-01 00:00:00+01",NA,"26",780974,6544551,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"496","K091003010",NA,"La Loire à Commelle-Vernay - Barrage de Villerest","STD","1984-05-01 00:00:00+02",NA,"26",781181,6543560,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail"
"497","K092401001","K0924010","Le Renaison à Renaison - Ancienne","STD","2012-12-29 00:00:00+01","2019-09-09 00:00:00+02","26",771644,6550155,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"498","K093701001","K0937010","L'Oudan à Riorges","STD","1984-07-31 00:00:00+02","2009-05-25 00:00:00+02","26",780804,6552076,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"499","K104000101",NA,"Le Sornin [bras principal] à la Chapelle-sous-Dun [Les Moquets]","STD","2019-07-16 00:00:00+02",NA,"26",799322,6575116,"SYndicat MIxte des rivieres du SOrn","HydroPortail"
"500","K104000102",NA,"Le Sornin [bras principal] à la Chapelle-sous-Dun [Les Moquets] - Ancienne","STD","2013-11-05 00:00:00+01","2019-07-16 00:00:00+02","26",799078,6574984,"SYndicat MIxte des rivieres du SOrn","HydroPortail"
"501","K105000201",NA,"Le Botoret [bras principal] à Tancon [Barnay] - Echelle Barnay","STD","2013-11-07 00:00:00+01",NA,"26",795392,6565474,"SYndicat MIxte des rivieres du SOrn","HydroPortail"
"502","K105000301",NA,"Le Sornin [bras principal] à Saint-Maurice-lès-Châteauneuf [Pont D 8] - Echelle St Maurice","STD","2013-11-05 00:00:00+01",NA,"26",796717,6569055,"SYndicat MIxte des rivieres du SOrn","HydroPortail"
"503","K106301001","K1063010","Le Sornin à Pouilly-sous-Charlieu - Ancienne","STD","1970-06-25 00:00:00+01","1987-08-01 08:00:00+02","26",789033,6561789,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"504","K106301002","K1063020","Le Sornin à Pouilly-sous-Charlieu","STD","1989-12-01 00:00:00+01",NA,"26",789033,6561789,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"505","K108401001","K1084010","La Teyssonne à Changy [La Noaillerie]","STD","1971-10-20 00:00:00+01","2016-01-01 00:00:00+01","26",768248,6560156,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"506","K108402001","K1084020","La Teyssonne à la Bénisson-Dieu","STD","2014-05-20 00:00:00+02",NA,"26",780377,6561713,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"507","K113000201","K1130020","L'Arconce à Mornay - Villorbaine","STD","2010-01-01 00:00:00+01",NA,"26",803552,6599379,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"508","K117321001","K1173210","L'Arconce à Montceaux-l'Étoile","STD","1969-12-01 00:00:00+01",NA,"26",780717,6584764,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"509","K118001010","K1180010","La Loire à Digoin - Pont canal","STD","1954-01-01 00:00:00+01",NA,"26",775417,6598045,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"510","K118001011",NA,"La Loire à Digoin - Pont D979b","STD","2018-06-01 00:00:00+02",NA,"26",774416,6598182,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"511","K132181010","K1321810","L'Arroux à Étang-sur-Arroux - Pont du Tacot","STD","1971-01-01 00:00:00+01",NA,"26",790858,6639719,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"512","K134181001","K1341810","L'Arroux à Rigny-sur-Arroux","STD","1967-01-01 00:00:00+01",NA,"26",779283,6604359,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"513","K136301001","K1363010","La Bourbince à Ciry-le-Noble","STD","1917-12-31 00:00:00+00",NA,"26",799572,6612411,"DREAL Bourgogne-Franche Comté - UH ","Vigicrues/HydroPortail/Hydro 2"
"514","K137000301","K1370030","L'Oudrache à Oudry - La Croix","STD","2016-01-01 00:00:00+01",NA,"26",789531.38,6609088.61,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"515","K138301001","K1383010","La Bourbince à Vitry-en-Charollais","STD","1967-01-01 00:00:00+01",NA,"26",782751,6597429,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"516","K139181001","K1391810","L'Arroux à Digoin - Le Verdier","STD","1958-01-01 00:00:00+01",NA,"26",775870,6599916,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"517","K141401001","K1414010","La Vouzance à Saint-Léger-sur-Vouzance","STD","1997-06-01 00:00:00+02",NA,"26",772222,6591042,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"518","K143601001","K1436010","La Loddes au Donjon","STD","1988-06-01 00:00:00+02","1998-01-01 00:00:00+01","26",761264,6583700,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"519","K144001010","K1440010","La Loire à Gilly-sur-Loire","STD","1969-01-01 00:00:00+01",NA,"26",758718,6604508,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"520","K150000201","K1506410","Le Sapey à la Chabanne - Moulin Voir","STD","1995-05-01 00:00:00+02","2010-06-01 12:00:00+02","26",757025,6548504,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"521","K151000101","K1503010","La Besbre à Châtel-Montagne","STD","1931-01-01 00:00:00+00",NA,"26",753150,6554304,"Electricité de France (EDF)","HydroPortail/Hydro 2"
"522","K152401001","K1524010","Le Barbenan au Breuil","STD","1967-02-01 00:00:00+01",NA,"26",753037,6566248,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"523","K153301001","K1533010","La Besbre à Saint-Prix","STD","1918-06-01 00:00:00+01",NA,"26",749769,6569862,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"524","K154000301","K1540030","La Têche à Varennes-sur-Tèche","STD","2018-07-04 00:00:00+02",NA,"26",747261,6581180,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"525","K154000401","K1533020","La Besbre à Lapalisse - Moulin Marin","STD","1994-06-01 00:00:00+02","2008-07-16 00:00:00+02","26",748478,6574002,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"526","K156302001","K1563020","La Besbre à Saint-Pourçain-sur-Besbre","STD","1985-06-01 00:00:00+02",NA,"26",750191,6597632,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"527","K156302101","K1563010","La Besbre à Dompierre-sur-Besbre - Champ Bonnet","STD","1966-01-01 00:00:00+01","2000-01-01 00:00:00+01","26",751628,6600039,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"528","K160001010","K1600010","La Loire à Bourbon-Lancy - Pont du Fourneau - Ancienne","STD","1998-01-01 00:00:00+01","2014-04-24 00:00:00+02","26",754968,6614838,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"529","K163301001","K1633010","La Somme à Bourbon-Lancy - Moulin Baudran","STD","2012-01-01 00:00:00+01",NA,"26",759574,6617207,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"530","K170001010","K1700010","La Loire à Decize","STD","1995-01-04 00:00:00+01",NA,"26",734813,6636002,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"531","K177301001","K1773010","L'Aron à Verneuil","STD","1970-01-01 00:00:00+01",NA,"26",743875,6639242,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"532","K177551001","K1775510","L'Andarge à Diennes-Aubigny [Les Pérats]","STD","1968-04-01 00:00:00+01","1999-01-18 12:00:00+01","26",741036,6646342,"DREAL Bourgogne-Franche Comté - UH ","HydroPortail/Hydro 2"
"533","K181031001","K1810310","L'Acolin à la Chapelle-aux-Chasses - Ancienne","STD","1997-06-01 00:00:00+02","2013-06-30 00:00:00+02","26",741013,6619277,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"534","K183301001","K1833010","L'Acolin à Saint-Germain-Chassenay","STD","1970-02-01 12:00:00+01",NA,"26",732974,6631843,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"535","K191451201","K1930030","La Loire à Imphy - Pont d'Imphy","STD","2001-02-21 00:00:00+01","2006-01-29 00:00:00+01","26",719169,6648225,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"536","K193001010","K1930010","La Loire à Nevers","STD","1955-01-01 00:00:00+01",NA,"26",712567,6653635,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"537","K196000101","K1963010","La Nièvre à Urzy","STD","1971-01-01 00:00:00+01","1992-01-01 00:00:00+01","26",715420,6662498,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"538","K201082001","K2010820","L'Allier à Laveyrune - Rogleton","STD","1984-07-05 00:00:00+02",NA,"26",771207,6390877,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"539","K201082002","K2010810","L'Allier à Laveyrune - Rogleton 1 Ancienne","STD","1975-09-01 00:00:00+01","1996-01-01 23:45:00+01","26",771242,6390858,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"540","K202000101",NA,"Le Masméjan à Saint-Étienne-de-Lugdarès [Huédour]","STD","2020-04-10 00:00:00+02",NA,"26",773545,6394806,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail"
"541","K206401001","K2064009","Le Langouyrou à Langogne - Pont SNCF [Hors service]","STD","1954-01-01 00:00:00+01","2000-03-15 14:00:00+01","26",768037,6403973,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"542","K206401002","K2064010","Le Langouyrou à Langogne - Passerelle bois","STD","2000-03-15 00:00:00+01",NA,"26",767906,6403834,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"543","K207081010","K2070810","L'Allier à Langogne","STD","1986-06-01 00:00:00+02",NA,"26",767842,6404259,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"544","K207081011",NA,"L'Allier à Langogne - Station débitmétrique","DEB","2021-05-21 00:00:00+02",NA,"26",767842,6404259,"DREAL Centre-Val de Loire - UH Auve","HydroPortail"
"545","K207501001","K2075010","Le Donozau à Naussac","STD","1971-06-01 00:00:00+01","1977-02-18 00:00:00+01","26",765316,6405746,"DREAL Centre-Val de Loire - UH Auve","HydroPortail/Hydro 2"
"546","K207502001","K2075020","Le Donozau à Naussac - Aval","STD","1988-01-01 00:00:00+01",NA,"26",765592,6406066,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
"547","K207503001",NA,"Le Donozau à Naussac - Barrage de Naussac","H","1988-01-01 00:00:00+01",NA,"26",765316,6405746,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail"
"548","K208082001","K2080820","L'Allier à Naussac - La Valette","STD","1998-06-01 00:00:00+02",NA,"26",765874.6223572,6406760.1148856,"DREAL Centre-Val de Loire - UH Auve","Vigicrues/HydroPortail/Hydro 2"
