numero,nosta,datedeb,datefin,nature,detail,comment,datemaj,dateenregistrement,datecreation
229415,308,"11/02/08 00:00:00",,"5","50","crue le 02/11/2008 max codeur 3.256m à 00:06 (nivellement laisses les plus hautes : codeur OK)",,"01/09/09 15:33:00","01/09/09 15:33:00"
229416,308,"06/16/09 00:00:00",,"3","30","""cristalisation"" de la station + changement cabine + remplacement de l'Alfee par Lpn 8 ( Decline Filère Bérion)",,"06/19/09 11:45:00","06/19/09 11:45:00"
229417,308,"08/03/10 00:00:00",,"3","32","refection complete prise de pression",,"08/06/10 15:28:00","08/06/10 15:28:00"
229418,308,"02/03/12 14:47:00","02/18/12 10:30:00","4","42","Reconstitution des hauteurs suite au gel du mois de février 2012",,"09/07/12 14:16:00","03/09/12 14:31:00"
229419,308,"06/22/12 08:20:00",,"3","31","Remplacement du LPN par un radar véga 65",,"07/31/12 16:22:00","07/31/12 16:22:00"
229420,308,"11/10/12 12:00:00","11/11/12 19:00:00","1","11","Données capteur non valide : reconstiuées bon à partir de Vaubarlet",,"12/14/12 11:55:00","12/14/12 11:55:00"
229421,308,"02/22/13 23:50:00","02/27/13 08:50:00","4","42","Reconstitution des hauteurs suite au gel ",,"03/11/13 16:25:00","03/11/13 16:25:00"
229422,308,"05/18/13 16:20:00",,"2","21","Détarage suite à la crue du 18/19mai 2013 (reprise des courbes avec le nouveaux jaugeage jusqu'a la crue de 2008)",,"07/26/13 14:47:00","07/26/13 14:47:00"
229423,308,"11/20/13 02:00:00","12/19/13 06:21:00","5","50","Mise en place d'un Corth à la suite de chute d'arbre dans la rivière ",,"06/12/15 10:31:00","12/02/13 10:26:00"
229424,308,"02/27/18 01:50:00","02/28/18 19:00:00","4","42","Gel stations : données reconstituées bonnes ",,"03/15/18 12:20:00","03/15/18 12:20:00"
229425,308,"10/31/18 07:30:00","11/20/18 14:45:00","5","50","Corth pour cause de branche et feuilles tombées suite aux grosses chutes de neige de fin octobre 2018",,"02/11/19 16:00:00","02/11/19 16:00:00"
229426,308,"01/21/20 14:35:00","03/12/20 09:00:00","5","50","CorTH branches + détarage après le nettoyage (l'eau a creusé pour passer en dessous)",,"01/11/21 15:39:00","01/11/21 15:39:00"
229427,308,"10/25/20 23:50:00","11/06/20 14:50:00","5","50","CorTH branches",,"01/11/21 15:41:00","01/11/21 15:41:00"
229428,308,"11/22/16 17:20:00",,"2","21","Détarage suite crue novembre 2016 cote 2.27 m",,"01/11/21 17:14:00","01/11/21 15:42:00"
229429,308,"10/31/22 23:00:00","12/04/22 06:55:00","5","50","CortH de feuilles",,"01/02/23 14:33:00","01/02/23 14:33:00"
229430,309,"10/25/21 15:35:00","12/04/21 17:05:00","5","50","CorTH cran bizarre : embacle ? ",,"02/02/23 11:36:00","02/02/23 11:36:00"
229431,309,"10/01/07 00:00:00",,"5","50","A partir de octobre 2007 gestion de la station par la DIREN CENTRE
station jusque là gérée par la DIREN AUVERGNE",,"01/09/09 15:35:00","01/09/09 15:35:00"
229432,309,"10/01/07 00:00:00",,"2","26","nouivelle courbe de tarage suite changement de gestionnaire",,"01/09/09 15:36:00","01/09/09 15:36:00"
229433,309,"11/02/08 00:00:00",,"5","50","crue le 02/11/2008 max codeur 2.189 à 07:20 ",,"01/09/09 15:38:00","01/09/09 15:38:00"
229434,309,"02/18/09 00:00:00",,"3","31","remplacement LPN 8 par RADAR ( JL Declines)",,"04/24/09 15:20:00","04/24/09 15:20:00"
229435,309,"02/04/12 02:30:00","02/24/12 22:50:00","4","42","Reconstitution des hauteurs suite au gel du mois de février 2012",,"09/07/12 14:21:00","03/09/12 14:33:00"
229436,309,"11/05/11 02:10:00",,"2","21","Détarage à la crue de début novembre (cependant possibilté de détarage pendant l'étiage mais rien ne peut l'étayer pour l'instant)",,"06/04/12 10:00:00","06/04/12 10:00:00"
229437,309,"05/24/12 14:00:00",,"3","30","Remplacement station Noé par CplPLUS 3221 Génindus 9581111777 
",,"06/04/12 11:07:00","06/04/12 11:07:00"
229438,309,"02/22/13 22:27:00","02/28/13 10:00:00","4","42","Reconstitution des hauteurs suite au gel",,"03/11/13 16:27:00","03/11/13 16:27:00"
229439,309,"03/14/19 19:40:00","03/20/19 14:48:00","5","50","Corth à cause de branches sur la pile ammenées  lors du coup d'eau",,"03/29/19 10:31:00","03/29/19 10:31:00"
229440,309,"02/15/20 00:00:00",,"5","50","Refection des enrochements en aval dupont rive Gauche travaux courant février 2020 ? ",,"02/27/20 08:59:00","02/27/20 08:59:00"
229441,309,"03/15/19 00:00:00","03/20/19 00:00:00","5","50","CortH branches",,"03/11/20 17:11:00","03/11/20 17:11:00"
229442,309,"12/01/92 00:00:00","12/03/92 00:00:00","1","17","Pb d'unité de Hauteur (mm rentré pour des cm = valeur *10) modifié 07/01/21",,"01/07/21 16:50:00","01/07/21 16:50:00"
229443,309,"02/10/21 09:00:00",,"3","31","Remplacment du radar par un radar C23 car l'ancien radar se décalait trop en crue ",,"02/11/21 16:54:00","02/11/21 16:54:00"
229444,309,"02/11/21 00:00:00",,"2","26","DE 2007 à 2021 mise en place de l'extrapolation baratin avec la crue de février 2021",,"02/11/21 16:55:00","02/11/21 16:55:00"
229445,309,"12/19/21 00:00:00","12/26/21 00:00:00","4","42","Gel données reconstituées bonnes à partir de Berard",,"01/04/22 16:52:00","01/04/22 16:51:00"
229446,309,"12/28/21 09:15:00","12/29/21 07:55:00","4","42","Panne capteur : données reconstituées bonnes à partir de berard",,"01/04/22 16:54:00","01/04/22 16:54:00"
229447,309,"07/16/22 14:02:00","10/20/22 08:41:00","5","50","CorTH barrage de cailloux avec feuilles à l'automne",,"01/02/23 14:38:00","01/02/23 14:38:00"
229448,309,"08/19/23 09:20:00","08/24/23 08:10:00","5","50","CortH barrage de cailloux",,"01/04/24 11:46:00","01/04/24 11:46:00"
229449,309,"09/11/23 07:30:00","10/20/23 07:45:00","5","50","CorTH creusement de lit pour renforcement pile centrale qui s'est comblé au premier coup d'eau",,"01/04/24 11:48:00","01/04/24 11:48:00"
229450,184,"06/01/20 00:00:00",,"2","24","Travaux de réfection et modernisation Barrage Feurs mai-octobre 2020 coté RD et mai-octobre 2021 coté RG ace des poses de batardeaux sucessifs.
Objectifs poursuivis: consolidation du barrage, création  d'une micro centrale  hydro-electrique et une passe à poissons coté RD.
Ces travaux entraîneront 1 modification significative de la correspondance hauteur-débit, en  particulier  des crues.",,"11/12/24 15:35:00","11/12/24 15:35:00"
229451,102,"10/22/08 00:00:00",,"5","50","suite au jaugeage de poncins pour Q= 51.2m3/s, le Vizezy a été jaugé à 1km en amont de sa confluence avec le Lignon au streampro pour un resultat Q= 18.5m3/s
Qmaxi à Boen/Lignon=28.1m3/s + 18.5m3/s = 46.6m3/s",,"10/24/08 15:41:00","10/24/08 15:09:00"
229452,102,"10/15/92 18:55:00",,"2","25","création de la station de PONCINS K0773220 en remplacement de la station de FEURS LIGNON K0773210

conservation de la station de FEURS LIGNON jusqu'en 1996  ",,"12/10/08 10:58:00","12/10/08 10:53:00"
229453,102,"10/15/92 00:00:00","12/31/20 00:00:00","5","50","En très hautes eaux (au delà de 250cm echelle), débordements depuis l' amont RG vers le Stade de Foot et Tennis. L 'eau s'évacue depuis cette zone via un ponceau situé sur la route d'accès vers la station.
Ces dimensions sont les suivantes: 4m de largeur, 0.80 m de hauteur sur ces piles et 1.20 au centre.
",,"01/12/18 10:30:00","01/12/18 09:59:00"
229454,102,"01/04/18 17:00:00",,"2","21","Modification morphologie de la rivière et du contrôle  du niveau au voisinage du pont station-(rédéposition  de matériaux fins lors de la baisse de niveau après la crue du 4 janvier 2018 sur le lignon du Forez (pluie et fonte nivale avec redoux en altitude).",,"08/30/18 15:43:00","06/21/18 15:23:00"
229455,102,"11/07/18 15:30:00",,"2","24","Nivellement des îlettes et suppression végétalisation par intervention d'un engin mécanique dans la rivière.

Modification artificiel du contrôle aval intervenu le 7 novembre 2018 se traduisant par une remontée brutale de la ligne d'eau en l'absence d'évènement hydrologique sur cette période.
Photos terrain faites le 27-11-2018.
",,"11/30/18 10:47:00","11/30/18 10:47:00"
229456,102,"03/15/19 16:30:00",,"2","26","Instabilité du lit depuis l'intervention en rivière par un engin en novembre2018. La montée d'eau du 15 mars 2019 a modifié la morphologie de la rivière vers un retour  au contrôle antérieur à novembre 2018 (en proximité avec H201818 et H201318 pour gamme de débit au delà de 5m3/s (mesuré le 02 avril 2019 +photos)",,"04/04/19 15:02:00","04/04/19 14:46:00"
229457,102,"12/15/19 00:00:00",,"2","21","Suite à la crue du 14-15 décembre ensablement important sur tout le troncon et en particulier au voisinage amont et aval du pont station avec un comblement important sous le pont.",,"01/30/20 10:39:00","01/30/20 10:39:00"
229458,102,"03/14/23 12:00:00",,"2","21","Léger détarage sur la gamme de débit 1.5 à 9m3/s suite à la montée d'eau du 14 mars 2023 40 m3/s (déplacement bancs de sable aval pont station.Remise en cohérence de la supervision Boen-Poncins sur la période avril juin par rapport au cacul debit qui était fait avec  avec la CTH202150.",,"08/03/23 10:47:00","08/03/23 10:47:00"
229459,102,"05/02/24 15:30:00",,"2","21"," Remobilisation des matériaux fins en aval pont station entraînant une modification du tartage en basses Eaux.
Photos du contrôle hydraulique fait lors tournée jaugeages du 18-06-24.",,"06/19/24 10:26:00","06/19/24 10:26:00"
229460,339,"02/01/12 00:00:00","02/29/12 00:00:00","1","17","février 2012 période de (fort) gel : absence de hauteurs du 2/2 04:30 au 27/2/2012 13:00",,"03/09/12 09:26:00","03/09/12 09:26:00"
