noct,nosta,cdatedeb,cdatefin,cmin,cmax,cnum,cnbpt,ccomment,ctype,cdatemaj,cdateenregistrement,cdatecreation,cminp,cmaxp,cnum3,ctest,ccommentpriv
3600,136,"04/01/23 12:30:00","07/31/24 17:00:00",280,680,"4",4,"Détarage suite à la crue du 9 juin 2018. MAJ en basses eaux suite au jaugeage du 21/09/2020.
Extrapolation Baratin 2023

","T","02/13/23 11:37:00","01/15/25 10:52:00","03/05/20 10:47:00",,,"4",0,
3620,1,"07/13/21 00:00:00","01/05/25 12:30:00",250,2200,"13",22,"Création d'une ct suite aux HE du 13/07 / CT à revoir avec modélisation MJ/GL","C","04/16/25 08:37:00","04/16/25 08:37:00","09/15/21 09:00:00",,,"Courbe 13",0,
3621,1,"01/05/25 12:30:00","01/01/50 00:00:00",250,2200,"14",17,"by VM / Nouvelle CT suite à nettoyage du seuil par montée du 05/01/2025 / à consolider en BE","C","04/16/25 08:36:00","04/16/25 10:12:00","04/16/25 08:30:00",,,"Courbe 14",0,
3622,73,"02/01/16 18:00:00","01/10/25 00:00:00",110,3400,"6",18,,"C","04/16/25 10:17:00","04/16/25 10:18:00","09/28/16 07:30:00",,,"courbe 6",0,
3624,136,"07/31/24 17:00:00","01/01/50 00:00:00",280,680,"5",3,"Détarage suite à la crue du 31/07/2024. 
Extrapolation Baratin 2023

","T","10/28/24 10:17:00","04/16/25 15:32:00","10/28/24 10:00:00",,,"5",0,
3625,42,"01/01/10 00:00:00","01/01/70 00:00:00",,,"HECRAS",15,"coef seuil:1.6
h seuil: 10cm
n:0.03
","C","08/29/24 17:09:00","04/17/25 15:29:00","08/29/24 00:00:00",,,,1,
3626,42,"01/01/10 00:00:00","01/01/70 00:00:00",,,"HECRAS 2",18,"coef seuil:1.6
h seuil: 10cm
n:0.025
","C","08/29/24 17:09:00","04/25/25 13:37:00","08/29/24 00:00:00",,,,1,
3628,73,"01/10/25 00:00:00","01/01/50 12:00:00",110,3400,"7",29,"by VM / CT nouvelle / Accumulation de sédiments à l'amont du seuil en RD / à consolider en BE","C","04/16/25 10:18:00","05/21/25 09:41:00","04/16/25 10:00:00",,,"courbe 7",0,
3635,16,"01/31/21 00:00:00","01/29/25 00:00:00",370,3500,"96",17,"Mis à jour et extrapolation (inf 35cm) VM","C","07/02/25 07:59:00","07/02/25 07:59:00","07/13/22 10:30:00",,,"Courbe 96",0,
3638,97,"08/08/24 00:00:00","06/30/25 10:00:00",90,1800,"13",24,"CT 13 en évolution suivant les jaugeages BE à venir VM","C","07/03/25 15:36:00","07/03/25 15:36:00","08/13/24 13:00:00",,,"Courbe 13",0,
3639,97,"06/30/25 10:00:00","01/01/50 00:00:00",90,1800,"14",21,"CT 14 en évolution suivant les jaugeages BE à venir VM","C","07/03/25 15:35:00","07/03/25 15:39:00","07/03/25 15:00:00",,,"Courbe 14",0,
3641,58,"04/02/23 00:00:00","01/06/25 00:00:00",-50,1500,"25",6,"Modification de l'extrapolatin haute suite à l'étude Baratin (Nov2018)
Modification en basses eaux suite à la crue début avril 2023. La CT est revue à la hausse, probablement dû à la déstruction partielle du seuil.
","T","04/19/24 10:26:00","07/04/25 09:05:00","07/12/23 08:00:00",,,"CT25",0,
3642,146,"01/10/25 10:00:00","01/01/50 00:00:00",180,2550,"3",5,,"T","05/07/25 08:00:00","07/09/25 15:39:00","05/07/25 08:00:00",,,"3",0,
3643,7,"10/01/22 10:00:00","01/01/50 00:00:00",560,3100,"6",3,"Courbe réalisé en 2022 à partir de jaugeages depuis 2016.","T","01/18/23 15:31:00","07/09/25 15:56:00","11/21/22 10:20:00",,,"6",0,
3646,58,"01/06/25 00:00:00","01/01/50 00:00:00",-50,1500,"26",6,"Modification de l'extrapolatin haute suite à l'étude Baratin (Nov2018)
Modification en basses eaux suite à la crue début janvier 2025.
","T","08/18/25 14:45:00","08/18/25 14:45:00","07/04/25 09:00:00",,,"CT26",0,
3653,55,"01/15/23 00:00:00","01/01/50 00:00:00",185,700,"15",3,"Modification de la courbe de tarage en basses eaux, suite à crue du 15/01/2023.","T","02/13/23 13:53:00","09/04/25 16:47:00","06/15/22 16:10:00",,,"15",0,
3645,75,"01/19/24 00:00:00","01/01/50 12:00:00",200,2000,"7",11,"Courbe en cours de validation VM / Maj BE le 18/08/2025","C","08/18/25 14:07:00","08/18/25 14:07:00","10/16/24 08:00:00",,,"courbe 7",0,
3651,3,"08/17/25 19:00:00","01/01/50 00:00:00",180,2000,"17",23,"Courbe modifiée suite à modification du seuil de contrôle / à consolider pour BE","C","08/21/25 11:16:00","08/21/25 11:39:00","08/21/25 10:00:00",,,"Courbe17",0,
3652,132,"06/01/23 00:00:00","01/01/50 00:00:00",,,"2",7,"Courbe 2 en cours de construction 
CT modifiée suite a calibrage du 11/07 avec fermeture de vanne","C","07/12/23 09:25:00","08/25/25 08:58:00","07/05/23 09:00:00",,,"Courbe 2",0,
