noct,nopt,a,b,h0,hsup
1071980,1,0,0,0,-108
1071980,2,0.0002617,1.4778,-129,372
1071980,3,0.0006342,1.3959,-10,2540
1071980,4,2.379e-05,2.0118,1357,3507
1071981,1,0,0,0,-8
1071981,2,0.0002089,1.5372,-16,151
1071981,3,0.0017,1.256,52,1543
1071981,4,2.251e-05,1.7993,-275,2556
1071981,5,5.203e-06,2.1996,1260,3498
1071982,1,0,0,0,-39
1071982,2,3.243e-07,2.4424,-181,173
1071982,3,0.0004627,1.4602,46,490
1071982,4,0.002737,1.2048,120,907
1071982,5,0.001483,1.2917,99,1405
1071982,6,0.0005059,1.4295,20,2550
1071982,7,3.188e-06,2.2578,1208,3149
1071982,8,8.845e-05,1.8634,1529,3497
1071983,1,0,0,0,-39
1071983,2,0.000384,1.3355,-101,188
1071983,3,4.377e-05,1.837,-12,396
1071983,4,0.001149,1.3201,34,893
1071983,5,0.001475,1.2917,72,1370
1071983,6,0.0001997,1.5503,-56.7,2653
1071983,7,0.001886,1.3168,653.6,2961
1071983,8,2.71e-07,2.3506,-340.6,3130
1071983,9,1.776e-06,2.3506,1570.2,3858
1071984,1,0,0,0,-39
1071984,2,0.0004302,1.3355,-95.90000000000001,310
1071984,3,0.004006,1.1636,165.1,849
1080323,1,0,0,0,590
1080323,2,5.55e-05,1.7371,590,696
1080323,3,0.0005676,1.5459,654.1,828
1080323,4,0.005195,1.191,701.9,999
1080323,5,0.01693,1.0255,763.7,1395
1080323,6,0.0001546,1.8013,862.3,1844
1080323,7,0.0006809,1.6102,960,2067
1031178,2,0.006095,1.402,-21,346
1031178,3,0.009538,1.402,80,424
1031178,4,0.03945,1.2042,147,573
1031178,5,0.01523,1.3646,153,1007
1031178,6,0.01685,1.3679,226,1433
1031178,7,0.01589,1.3679,172,1770
1031178,8,0.003033,1.6426,492,2474
1031178,9,0.002735,1.6426,361,3493
1031178,10,0.0007667,1.8233,660,4090
1031178,11,0.005101,1.603,871,5860
1073465,1,0,0,0,0
1073465,2,0.0008933,1.2756,0,88
1073465,3,0.001047,1.3696,30.4,223
1073465,4,0.03632,0.8988,164.4,446
1073465,5,0.0381,0.9251,218.2,581
1073465,6,0.003367,1.2752,98.7,1621
1073465,7,0.04659,1.079,1118.1,2118
1073465,8,0.00185,1.5305,1048,2325
1073465,9,0.03818,1.2284,1692,2602
1073465,10,0.03337,1.3454,2048,2806
1073466,1,0,0,0,0
1073466,2,0.0008933,1.2756,0,88
1073466,3,0.001047,1.3696,30.4,223
1073466,4,0.009476999999999999,1.1284,138.8,465
1073466,5,0.04026,0.9251,221.3,985
1073466,6,0.003517,1.2752,150,1621
1073466,7,0.04659,1.079,1118.1,2118
1073466,8,0.00185,1.5305,1048,2325
1073466,9,0.03818,1.2284,1692,2602
1073466,10,0.03337,1.3454,2048,2806
1073473,9,0.0001831,1.97,1716.7,2538
1073473,10,4.127e-06,1.97,-3093,3790
1073474,11,0.03886,1,-61.8,3875
1073475,11,0.0008596,1.4025,335.9,2180
1073475,12,0.001731,1.6646,1808.6,2540
1073475,13,9.115000000000001e-08,2.3556,-4371.9,3986
1073476,12,0.00239,1.6195,1822.7,2541
1073476,13,0.0386,1,-75.5,3914
1073477,14,0.003163,1.5805,1833.3,2541
1073477,15,0.000447,1.4816,-1566.8,4201
1073478,15,0.0001169,1.6195,-2094.7,3891
1073485,4,0.0004162,1.4311,-94.90000000000001,378
1073485,5,0.006927,1.0614,92,1138
1073485,6,0.003337,1.1411,-82,1525
1073485,7,0.0004306,1.4767,324,1716
1073485,8,0.002815,1.3069,868,1837
1087217,3,1.666e-05,1.8722,318.9,485
1087217,4,0.0001293,1.56,360.8,764
1087217,5,0.0001862,1.586,473.7,1666
1087217,6,3.794e-06,2.1359,474.7,3029
1066462,1,0,0,0,0
1066462,2,2.635e-06,1.5854,0,203
1066462,3,1.194e-05,1.8376,160,387
1066462,4,2.74e-05,1.7788,216.5,513
1066462,5,0.001059,1.2817,357.2,1009
1066462,6,0.001063,1.2817,359.7,3005
1066466,2,2.77e-06,1,-660,-299
1066466,3,7.985e-05,1.0004,-312,-249
1066466,4,3.955e-06,1.9925,-285,-195
1066466,5,0.0001987,1.3707,-235,-48
1066466,6,0.000526,1.2026,-221,248
1071721,12,0.09955,0.9356,905.6,2800
1071742,1,0,0,0,147
1071742,2,0.0007121,1,147,213
1071742,3,0.001164,1.0004,173,255
1071742,4,1.102e-05,2.0683,175,367
1071742,5,0.001684,1.2751,269,575
1071742,6,0.001855,1.2833,301,881
1071742,7,0.0008802,1.4003,302,2200
1071743,1,0,0,0,140
1071743,2,0.0003562,1.2844,140,215
1071743,3,0.0005872,1.3399,172,310
1071743,4,0.000208,1.536,165,370
1071743,5,0.01475,0.8917,290,456
1071743,6,0.0006917,1.4014,226,519
1071743,7,0.001785,1.2833,283,881
1071743,8,0.0008802,1.4003,302,2200
1071744,1,0,0,0,100
1071744,2,2.586e-06,2.1507,73,151
1071744,3,0.0004372,1.1019,105,173
1071744,4,0.0007596,1.2191,144,220
1071744,5,0.009403,0.7977,188,310
1071744,6,0.004789,1.0625,240,514
1071744,7,0.001824,1.2833,293,881
1071744,8,0.0008802,1.4003,302,2200
1071745,1,0,0,0,100
1071745,2,2.885e-13,5,-1,174
1071745,3,0.0007433,1.2476,146,244
1071745,4,0.0001195,1.6135,137,395
1071745,5,4.436e-06,2.1699,111,480
1071745,6,0.003915,1.1669,302,882
1071745,7,0.0008781,1.4003,298,2200
1071746,1,0,0,0,117
1071746,2,0.0001933,1.3223,117,168
1071746,3,0.0001777,1.4998,134,244
1071746,4,0.0001111,1.6157,139,373
1170923,3,0.009276,1.3019,745.7,2507
1199162,8,0.0002393,1.9491,-508,6525
1071746,5,6.616e-07,2.4797,97,494
1071746,6,0.001781,1.2872,274,1174
1071746,7,9.429000000000001e-06,1.9458,-159,2200
1071747,1,0,0,0,110
1071747,2,1.967e-06,2.2227,110,240
1071747,3,2.977e-06,2.3823,161.3,314
1071747,4,0.08865000000000001,0.5004999999999999,285.4,385
1071747,5,0.006702,1.0762,291.4,522
1071747,6,0.0008304,1.386,213.7,1174
1071747,7,9.429000000000001e-06,1.9458,-159,2200
1071749,1,0,0,0,-40
1071749,2,3.455e-05,1.3534,-199.2,1
1071749,3,0.000102,1.3026,-106.2,44
1071749,4,0.000102,1.3026,-106.2,81
1071749,5,1.937e-06,2.0491,-111.6,126
1071749,6,0.0003887,1.3383,43.4,162
1071749,7,0.0001073,1.5756,31.2,322
1071749,8,0.0007239,1.2874,87,506
1071749,9,0.0002598,1.4272,30.5,2398
1071750,1,0,0,0,-40
1071750,2,0.0001103,1.3608,-40,9
1071750,3,0.000174,1.3608,-26,71
1071750,4,0.002242,0.8884,8.800000000000001,107
1071750,5,0.004926,0.8884,66.5,125
1071750,6,0.001046,1.2874,69.8,376
1071751,1,0,0,0,-40
1071751,2,3.344e-05,1.3534,-203,2
1071751,3,0.0001525,1.3026,-77,84
1071751,4,1.222e-05,1.9474,-25,130
1071751,5,0.0001595,1.5756,30,237
1071751,6,0.001131,1.2874,88,376
1071752,1,0,0,0,0
1071752,2,0.0001053,1.3026,-97,70
1071752,3,0.0006602,1.2584,23,150
1071752,4,0.0004253,1.3383,18,221
1071752,5,9.48e-05,1.5756,-15,321
1071752,6,0.0006207,1.2874,34,506
1071752,7,0.000485,1.3487,77.40000000000001,2410
1071753,1,0,0,0,-50
1071753,2,2.468e-05,1.4959,-50,9
1071753,3,0.0006319,1.2619,-1,24
1071753,4,0.002049,1.0341,8,65
1071753,5,0.000355,1.3366,-20,200
1071753,6,0.0002036,1.4459,-15,469
1071753,7,7.748e-05,1.5898,-38,691
1071753,8,6.1e-05,1.5898,-157,1808
1071753,9,7.423999999999999e-05,1.5898,72,2414
1071754,1,0,0,0,-60
1071754,2,9.577e-06,1.7854,-60,-35
1071754,3,2.339e-05,1.7854,-50.2,65
1071984,4,3.43e-05,1.77,-226.7,1396
1071984,5,0.000681,1.4036,66.90000000000001,2688
1071984,6,1.187e-06,2.1611,-457.2,3134
1071984,7,0.001506,1.5486,2230,3845
1071985,1,0,0,0,-80
1071985,2,0.0003693,1.3399,-80,178
1071985,3,0.003382,1.0878,55.7,658
1071985,4,0.04796,0.8472,496,952
1071985,5,0.005265,1.1515,338,1700
1071985,6,0.0001622,1.5716,-111.3,2525
1071985,7,0.0002069,1.5716,266.6,2936
1071985,8,1.935,0.5004999999999999,2268,3129
1071985,9,0.07607,1.0334,2523.9,3370
1071985,10,0.0004526,1.6926,2104.8,3858
1071986,1,0,0,0,-39
1071986,2,0.0004082,1.3355,-98.2,257
1071986,3,0.0006694,1.3828,53.8,515
1071986,4,0.0002059,1.5662,37.7,999
1071986,5,2.707e-05,1.77,-372.6,1476
1071986,6,0.0001773,1.5716,30.6,2506
1071986,7,0.0001852,1.5716,98.7,2838
1071986,8,0.7222,0.6214,2015.2,3123
1071986,9,0.06913999999999999,1.0378,2485,3325
1071986,10,0.0005629,1.6695,2152.3,3858
1071987,1,0,0,0,-80
1071987,2,0.0002481,1.3399,-80,304
1071987,3,8.799e-05,1.7047,106.6,669
1071987,4,0.05058,0.8472,480.1,1282
1071987,5,0.0001672,1.5723,-110.2,2427
1071987,6,0.0001718,1.5716,-69,2936
1071987,7,1.935,0.5004999999999999,2268,3129
1071987,8,0.07607,1.0334,2523.9,3370
1071987,9,0.0004526,1.6926,2104.8,3858
1071988,1,0,0,0,-80
1071988,2,0.0001756,1.3399,-80,153
1071988,3,0.0002493,1.3399,-26.4,339
1071988,4,0.02642,0.895,301.5,661
1071988,5,0.003236,1.207,213.7,783
1071988,6,0.003198,1.207,208.1,1351
1071988,7,0.0009909000000000001,1.3575,109.8,2279
1071988,8,0.0001821,1.5716,40.6,2936
1071988,9,1.935,0.5004999999999999,2268,3129
1071988,10,0.07607,1.0334,2523.9,3370
1071988,11,0.0004526,1.6926,2104.8,3858
1071988,12,0.1558,1,2959.7,4012
1071989,1,0,0,0,-80
1199131,1,0,0,0,110
1199131,2,2.836e-07,2.7006,110,190
1199131,3,1.035e-05,1.9694,124.6,220
1199131,4,0.003597,1.0219,198.6,264
1199131,5,0.001565,1.2388,202.4,424
1199131,6,0.006522,1.0641,283.3,535
1199131,7,0.001456,1.3135,259.1,1174
1199131,8,9.429000000000001e-06,1.9458,-159,2200
1071989,2,0.000526,1.1213,-80,157
1071989,3,0.05115,0.5004999999999999,134.7,234
1071989,4,0.001655,1.3201,157.1,303
1071989,5,0.001337,1.296,114.3,451
1071989,6,0.008661,1.0317,205.9,767
1071989,7,0.03504,0.8856000000000001,436.9,1484
1071989,8,0.0008757,1.3586,82,2259
1071989,9,0.0001321,1.6415,422,2936
1071989,10,1.935,0.5004999999999999,2268,3129
1071989,11,0.07607,1.0334,2523.9,3370
1071989,12,0.0004526,1.6926,2104.8,3858
1071989,13,0.1558,1,2959.7,4012
1071990,1,0,0,0,-80
1071990,2,0.0003005,1.1213,-80,190
1071990,3,2.559e-05,2.0661,121.2,288
1071990,4,1.047e-05,2.0661,31,447
1071990,5,0.01204,1.0004,223.3,923
1071990,6,0.01059,1.0273,255.2,1453
1071990,7,7.489e-10,2.9357,-1810.5,2131
1071990,8,0.0002375,1.5716,491,2936
1071990,9,2.179,0.5004999999999999,2408.7,3127
1071990,10,0.08286,1.0334,2554.9,3344
1071990,11,0.0003999,1.6926,1972.1,3858
1071990,12,0.1558,1,2959.7,4012
1069970,3,1.588e-05,1.9117,13,126
1069970,4,0.0002088,1.5448,61,211
1069970,5,0.0005081,1.3696,62,652
1069970,6,0.0001752,1.3696,-632,699
1069970,7,0.001573,1.2372,210,2787
1069970,8,0.02026,1.1147,2173,3309
1069970,9,0.009214,1.1993,1975,4521
1083751,6,0.001368,1.4371,-543,1277
1083751,7,0.002018,1.4261,-184,3002
1090652,1,0,0,0,119
1090652,2,0.001247,1.2877,119,183
1090652,3,8.786e-06,2.4572,116.6,274
1090652,4,9.632999999999999e-05,2.0139,128,352
1090652,5,0.05356,0.9818,246.1,410
1090652,6,0.03997,0.9818,189.2,472
1090652,7,0.03364,0.9818,134.9,580
1090652,8,0.06072,0.8708,88.5,1305
1090652,9,1.345e-09,2.8769,-2626.4,2060
1090652,10,0.0005626,1.6794,1187.1,2563
1090652,11,0.005089,1.5767,2017.9,3215
1066466,7,2.323e-05,1.6722,-290,598
1066466,8,2.033e-05,1.6832,-322,1075
1066466,9,0.0001792,1.4564,107,1346
1066466,10,0.00043,1.4586,673,2016
1157624,1,0,0,0,602
1157624,2,8.498e-07,2.4973,537.6,725
1126810,5,6.404e-05,1.8997,185,371
1126810,6,0.01459,1.057,301,467
1126810,7,0.01333,1.057,286,510
1126810,8,0.01223,1.0543,263,715
1126810,9,8.695e-05,1.7363,8.1,1401
1126820,1,0,0,0,-650
1126820,2,0.03396,0.7829,-865.6,-446
1126820,3,0.0006173,1.4789,-813.5,-51
1126820,4,0.0003638,1.4789,-1141,267
1126820,5,0.02485,1.14,-32,1153
1157592,1,0,0,0,50
1170893,1,0,0,0,101
1170893,2,3.812e-05,1.5799,101,189
1170893,3,0.002146,0.9719,166.1,256
1170893,4,0.001821,1.063,184.6,433
1137052,1,0,0,0,-350
1137052,2,2.385e-05,1.9959,-350,-236
1137052,3,5.051e-05,1.8727,-340,-181
1137052,4,1.851e-05,1.9667,-389,-168
1137052,5,3.648e-05,1.9667,-325,-116
1137052,6,0.01197,1.0004,-227,34
1137052,7,0.004858,1.1064,-312,495
1195895,6,0.619,1.2092,5644.6,7446
1195946,3,0.0007721,1.2234,48.8,160
1195946,4,2.038e-05,1.8103,-19.8,240
1195946,5,0.0001167,1.6778,97.59999999999999,450
1195946,6,3.254e-06,2.0955,-154.2,998
1195946,7,0.0006255,1.4712,354.8,1787
1195946,8,8.279999999999999e-07,2.2446,-455.9,2500
1195949,1,0,0,0,-20
1195949,2,8.758e-05,1.4223,-49.9,44
1195949,3,0.000401,1.3657,6.8,158
1195949,4,0.0005604,1.3657,39.7,316
1195949,5,2.429e-05,1.8337,-48.5,601
1195949,6,1.579e-06,2.2062,-150.1,1098
1195949,7,1.586e-06,2.2062,-150,1537
1195949,8,1.288e-05,1.9332,-89.90000000000001,2019
1195949,9,1.288e-05,1.9332,-89.90000000000001,2500
1195950,1,0,0,0,-20
1195950,2,0.0002038,1.4223,-36.5,0
1195950,3,0.000274,1.3583,-34.8,100
1195950,4,6.082e-06,1.9832,-96.2,158
1195950,5,0.000585,1.3657,48.2,316
1195950,6,2.429e-05,1.8337,-48.5,601
1195950,7,1.579e-06,2.2062,-150.1,1098
1195950,8,1.586e-06,2.2062,-150,1537
1195950,9,1.288e-05,1.9332,-89.90000000000001,2019
1195950,10,1.288e-05,1.9332,-89.90000000000001,2500
1195951,1,0,0,0,-35
1195951,2,0.0005852,1.1163,-35,10
1195951,3,8.862e-05,1.4767,-54,25
1195951,4,0.0009066,1.1828,-8,110
1137052,8,0.001698,1.2004,-652,924
1137052,9,2.66e-06,1.9766,-1372,1759
1137052,10,0.001071,1.3629,319,2052
1137052,11,0.001585,1.3629,752,2120
1137052,12,0.05622,1.0488,1724,3514
1137055,1,0,0,0,-75
1137055,2,4.039e-05,1.3097,-86.59999999999999,69
1137055,3,0.00014,1.3097,8.800000000000001,120
1137055,4,0.001255,1.1454,87.8,166
1137055,5,3.779e-05,1.8854,75.40000000000001,268
1137055,6,0.000394,1.5091,116.8,367
1137055,7,8.152000000000001e-05,1.7513,80.40000000000001,540
1137055,8,0.0001313,1.9139,327.1,718
1137056,7,2.205e-05,1.9244,18.9,537
1137056,8,7.818e-05,1.9892,313.3,718
1137057,7,0.0109,1.0279,240.7,548
1137057,8,0.0003538,1.77,354.6,718
1137059,1,0,0,0,0
1137059,2,7.706999999999999e-06,1.319,0,40
1137059,3,6.592000000000001e-05,1.319,32.1,187
1137059,4,0.0001029,1.5344,130,325
1137059,5,2.64e-05,1.6849,52,1200
1137059,6,1.344e-05,1.8579,343,1441
1137059,7,0.006358,1.0702,840,1669
1137059,8,2.447e-05,1.8579,712,1873
1137059,9,0.0001235,1.7151,1058,2273
1137059,10,3.113e-05,1.8579,798,2923
1137060,1,0,0,0,0
1137060,2,4.858e-07,2.0683,0,40
1137060,3,1.669e-06,2.0683,18,1200
1137060,4,1.319e-05,1.8579,334,1406
1137060,5,1.383e-05,1.8579,361,1692
1137060,6,2.476e-05,1.8579,719,1868
1137060,7,0.0005429,1.5256,1164,2264
1137060,8,3.117e-05,1.8579,800,2921
1137061,1,0,0,0,0
1137061,2,0,0,-1,40
1137061,3,7.688e-06,1.7387,30,186
1137061,4,5.559e-06,1.9057,67,210
1137061,5,0.0005206,1.2751,163,330
1137061,6,1.747e-05,1.7387,29,1200
1137061,7,1.281e-05,1.8618,333,1446
1137061,8,0.01235,0.9839,907,1667
1137061,9,2.344e-05,1.8618,702,1873
1137061,10,0.002143,1.3488,1268,2273
1137061,11,2.12e-05,1.9035,758,2924
1156883,1,0,0,0,474
1156883,2,0.001139,1.1246,474,721
1104479,10,0.0002307,1.6904,-1834,3497
1104479,11,8.894e-05,1.8475,-808,3821
1104479,12,0.0001676,1.8475,537,4111
1104479,13,0.0006041,1.7936,1875,4904
1101036,6,0.00106,1.2817,353.1,3005
1110678,1,0,0,0,-632
1110678,2,0.0003311,1.6075,-634,-570
1110678,3,0.0003445,1.5877,-636,-460
1110678,4,0.0002732,1.5997,-656,-315
1110678,5,6.013e-05,1.8185,-704,547
1110678,6,2.405e-05,1.9683,-611,1402
1110678,7,0.0006863,1.5854,-129,1998
1110679,1,0,0,0,-632
1110679,2,0.0003759,1.5723,-634,-570
1110679,3,0.0002975,1.6388,-632,62
1110679,4,1.666e-05,1.9591,-975,908
1110679,5,3.916e-05,1.9178,-511,2003
1110680,1,0,0,0,-630
1110680,2,0.0003795,1.3218,-630,-510
1110680,3,5.064e-05,1.8536,-600,-233
1110680,4,0.0002774,1.636,-519,290
1110680,5,8.195999999999999e-05,1.8145,-528,894
1110680,6,2.908e-05,1.9496,-569,1998
1110681,1,0,0,0,-586
1110681,2,0.0001096,1.7482,-604,-259
1110681,3,0.0004382,1.6075,-502,-165
1110681,4,4.21e-05,1.8821,-666,873
1110681,5,2.712e-05,1.9591,-568,2002
1110682,1,0,0,0,-552
1110682,2,0.0002188,1.6371,-552,-280
1110682,3,0.0002779,1.7118,-465,-140
1110682,4,0.0001142,1.7557,-607,893
1110682,5,2.182e-05,1.9848,-589,2002
1195881,7,2.237e-05,1.8145,209.5,1566
1195881,8,0.0002194,1.8293,1198.7,1817
1195881,9,0.0004165,1.7784,1298.7,2359
1195951,5,6.073e-06,1.9832,-104,170
1195951,6,0.0005808,1.3657,47,316
1195951,7,2.429e-05,1.8337,-49,600
1196630,1,0,0,0,160
1196652,1,0,0,0,20
1196652,2,1.037e-05,2.0128,20,125
1196652,3,0.0003274,1.4669,69,220
1196652,4,0.0004077,1.4669,89.90000000000001,239
1196652,5,0.009051,0.9747,161.4,256
1196652,6,0.01016,0.9747,172,402
1196652,7,0.002347,1.1351,13.5,2253
1196654,1,0,0,0,52
1196654,2,6.494e-05,1.6739,52,141
1196654,3,0.001397,1.2311,104,397
1196654,4,0.00326,1.0993,129.3,2199
1196655,1,0,0,0,80
1196655,2,0.0002112,1.285,76.59999999999999,130
1110683,1,0,0,0,-571
1110683,2,0.001298,1.3388,-572,-374
1110683,3,0.00123,1.3981,-538,-314
1110683,4,0.000964,1.4981,-498,-119
1110683,5,0.001212,1.4487,-515,100
1110683,6,1.306e-05,2.004,-897,894
1110683,7,8.068e-06,2.0997,-704,2003
1110684,1,0,0,0,-752
1110684,2,5.477e-05,1.742,-752,-430
1110684,3,0.000335,1.6201,-593,31
1110684,4,0.0003339,1.6064,-630,894
1110684,5,8.068e-06,2.0997,-704,2003
1180940,1,0,0,0,95
1180940,2,6.751e-07,2.4457,95,354
1180940,3,0.0006147,1.5563,276.2,407
1180940,4,0.0009021,1.5206,292.8,470
1180940,5,0.007922999999999999,1.1828,346.5,570
1180940,6,0.0003873,1.6629,282.1,847
1180940,7,0.003633,1.3196,308.4,1460
1180940,8,0.03051,1.0702,645.1,2041
1180940,9,0.09293999999999999,0.9356,838.1,2802
1184378,3,2.869e-05,1.9601,304,504
1110685,1,0,0,0,-681
1110685,2,7.217e-05,1.8178,-681,-560
1110685,3,7.716e-05,1.7629,-695,-460
1110685,4,9.677e-05,1.8271,-632,-229
1110685,5,0.001684,1.3943,-563,888
1110685,6,0.0008898000000000001,1.5261,-290,2527
1110686,1,0,0,0,-624
1110686,2,1.33e-05,2.098,-678,-412
1110686,3,5.862e-05,1.881,-643,-280
1110686,4,6.957e-05,1.8733,-619,89
1110686,5,0.002865,1.3476,-491.7,1350
1110686,6,0.000879,1.5261,-307.9,2524
1110687,1,0,0,0,-632
1110687,2,0.0003311,1.6075,-634,-570
1110687,3,0.0003445,1.5877,-636,-460
1110687,4,0.0002732,1.5997,-656,-315
1110687,5,6.274e-05,1.8185,-694.8,89
1110687,6,0.002348,1.3685,-408.1,875
1110687,7,9.338e-05,1.7991,-510.3,1569
1110687,8,0.01034,1.3613,805,2527
1110688,1,0,0,0,-552
1110688,2,0.0002188,1.6371,-552,-280
1110688,3,0.0002779,1.7118,-465,-140
1110688,4,0.0001143,1.7557,-606.4,898
1110688,5,0.001264,1.4871,-222.7,1569
1110688,6,0.01034,1.3613,805,2527
1110689,1,0,0,0,-571
1110689,2,0.001298,1.3388,-572,-374
1110689,3,0.00123,1.3981,-538,-314
1110689,4,0.000964,1.4981,-498,-119
1110689,5,0.001212,1.4487,-515,100
1110689,6,0.0001328,1.7206,-705.9,888
1110689,7,0.00125,1.4871,-235.7,1565
1110689,8,0.01034,1.3613,805,2527
1110690,1,0,0,0,-752
1110690,2,5.477e-05,1.742,-752,-430
1110690,3,0.000335,1.6201,-593,31
1110690,4,0.0003336,1.6064,-629.6,897
1110690,5,0.001256,1.4871,-230.1,1569
1110690,6,0.01034,1.3613,805,2527
1110691,1,0,0,0,-681
1110691,2,7.217e-05,1.8178,-681,-560
1110691,3,7.716e-05,1.7629,-695,-460
1110691,4,9.677e-05,1.8271,-632,-229
1110691,5,0.001677,1.3943,-564,888
1110691,6,0.00125,1.4871,-235,1569
1110691,7,0.01034,1.3613,805,2527
1110692,1,0,0,0,-624
1110692,2,1.33e-05,2.098,-678,-412
1110692,3,5.862e-05,1.881,-643,-280
1110692,4,6.957e-05,1.8733,-619,89
1110692,5,0.002872,1.3476,-490.7,868
1110692,6,0.0002888,1.6184,-811.6,1274
1110692,7,0.0004113,1.6047,-512.4,1569
1110692,8,0.01035,1.3613,806,2527
1110693,1,0,0,0,-586
1110693,2,0.0001096,1.7482,-604,-259
1110693,3,0.0004382,1.6075,-502,-165
1110693,4,4.223e-05,1.8821,-665,878
1110693,5,0.001257,1.4871,-229,1569
1110693,6,0.01034,1.3613,805,2527
1110694,1,0,0,0,-630
1110694,2,0.0003795,1.3218,-630,-510
1110694,3,5.064e-05,1.8536,-600,-233
1110694,4,0.001439,1.4223,-442,182
1110694,5,7.318e-05,1.8145,-619.5,894
1110694,6,0.001262,1.4871,-224.1,1569
1110694,7,0.01034,1.3613,805,2527
1110695,1,0,0,0,-632
1110695,2,0.0003759,1.5723,-634,-570
1110695,3,0.0002853,1.6388,-634,72
1110695,4,1.589e-05,1.9591,-983,336
1110695,5,1.833e-05,1.9591,-890.2,914
1110695,6,0.00128,1.4871,-207.6,1569
1110695,7,0.01034,1.3613,805,2527
1110696,1,0,0,0,-520
1110696,2,0.000616,1.5585,-534,-355
1110696,3,0.001663,1.475,-477,-250
1110696,4,0.00668,1.2333,-463,95
1195881,10,0.008442,1.2866,893.1,2604
1195881,11,9.794000000000001e-07,1.5854,-125055.4,3263
1199165,3,4.808e-05,2.071,-306.3,511
1110696,5,0.0003413,1.608,-718,984
1110696,6,0.0002445,1.6365,-848.7,1358
1110696,7,0.001226,1.4871,-259.7,1569
1110696,8,0.01034,1.3613,805,2527
1110697,1,0,0,0,-746
1110697,2,3.943e-05,1.7689,-746,-592
1110697,3,7.287999999999999e-05,1.7689,-700.8,-552
1110697,4,7.902999999999999e-05,1.7689,-694.2,-510
1110697,5,7.669e-05,1.8596,-655.1,-475
1110697,6,9.166e-05,1.8392,-648,-362
1110697,7,0.0001178,1.8491,-604.3,-293
1110697,8,0.00571,1.2333,-528.2,19
1110697,9,0.0003472,1.608,-699,984
1110697,10,0.0002418,1.6365,-862,1355
1110697,11,0.001239,1.4871,-247,1569
1110697,12,0.01034,1.3613,805,2527
1110698,1,0,0,0,-746
1110698,2,3.943e-05,1.7689,-746,-592
1110698,3,7.287999999999999e-05,1.7689,-700.8,-552
1110698,4,7.902999999999999e-05,1.7689,-694.2,-510
1110698,5,7.669e-05,1.8596,-655.1,-475
1110699,6,0.0002418,1.6365,-862,1355
1110699,7,0.001239,1.4871,-247,1569
1110699,8,0.01034,1.3613,805,2527
1110701,1,0,0,0,-712
1110701,2,1.681e-05,2.0557,-712,-456
1110701,3,0.001009,1.4706,-599.6,-368
1110701,4,0.001088,1.4706,-588,346
1110701,5,0.0003352,1.608,-736.7,984
1110701,6,0.0002418,1.6365,-862,1355
1110701,7,0.001239,1.4871,-247,1569
1110701,8,0.01034,1.3613,805,2527
1110703,1,0,0,0,-712
1110703,2,1.269e-05,2.0557,-712,-547
1110703,3,2.208e-05,2.0557,-673,-454
1110703,4,0.0009063,1.4706,-603.5,-315
1110703,5,0.001094,1.4706,-568.8,349
1110703,6,0.0003372,1.608,-716.6,986
1110703,7,0.0002577,1.6365,-776.8,1355
1110703,8,0.001239,1.4871,-247,1569
1110703,9,0.01034,1.3613,805,2527
1110705,1,0,0,0,-745
1110705,2,3.356e-05,1.7382,-745,-521
1110705,3,0.0008917,1.486,-582.6,-319
1110705,4,0.0005766,1.5563,-590.2,349
1110705,5,0.0003643,1.608,-653.8,599
1110705,6,0.0003372,1.608,-716.6,986
1110705,7,0.0002577,1.6365,-776.8,1355
1110705,8,0.001239,1.4871,-247,1569
1110705,9,0.01034,1.3613,805,2527
1110707,1,0,0,0,-640
1110707,2,1.8e-05,1.7382,-640,-557
1110707,3,7.965e-05,1.7382,-592,-516
1110707,4,0.0005617,1.486,-559,-373
1110707,5,0.001126,1.486,-489,-23
1110707,6,0.002089,1.3911,-478,986
1110707,7,0.0002577,1.6365,-777,1355
1110707,8,0.001239,1.4871,-247,1569
1110707,9,0.01034,1.3613,805,2527
1140465,1,0,0,0,174
1140465,2,1.131e-05,1.8969,174,365
1140465,3,0.000404,1.374,260.6,1099
1140465,4,0.0009555,1.293,442,1603
1140465,5,0.001857,1.2025,467,2379
1140465,6,0.001771,1.2025,386,2751
1140465,7,0.0009485,1.2025,-1224,2995
1140465,8,1.262e-05,1.9095,1153,3526
1140469,1,0,0,0,-741
1140469,2,3.466e-05,1.7382,-741,-516
1140469,3,6.85e-05,1.8623,-624.8,-381
1140469,4,0.0009405,1.486,-549.2,-23
1140469,5,0.002089,1.3911,-477.6,986
1140469,6,0.0002577,1.6365,-777,1355
1140469,7,0.001239,1.4871,-247,1569
1111153,1,0,0,0,214
1111153,2,3.892e-06,2.1578,214,300
1111153,3,8.01e-06,1.954,205.5,342
1111153,4,1.567e-05,1.954,245.2,379
1111153,5,0.0002762,1.4877,289,508
1111153,6,0.001676,1.2025,332.5,1600
1111153,7,0.001779,1.2025,393.7,2750
1111153,8,0.0007727,1.2025,-1964.9,3001
1111154,1,0,0,0,214
1111154,2,1.055e-06,2.4023,214,379
1111154,3,0.0002287,1.4877,276.5,508
1111154,4,0.001702,1.2025,349.4,1599
1111154,5,0.001782,1.2025,396.2,2750
1111154,6,0.0007802,1.2025,-1927.3,2999
1111155,1,0,0,0,313
1111155,2,0.0003327,1.4316,313,463
