noct,nopt,a,b,h0,hsup
343,8,0.001879,1.3185,82,205
343,9,0.001741,1.3185,74.7,231
343,10,0.00185,1.3185,81.7,287
343,11,0.002099,1.297,83.5,353
343,12,0.001884,1.297,60.1,520
343,13,5.593e-05,1.7722,-126.4,1127
5095,1,0,0,0,51
5095,2,0.0007247,1.3223,27.9,88
5095,3,0.001291,1.3553,52.5,126
5095,4,0.001566,1.3278,56.5,288
5095,5,0.0004105,1.5158,3,1119
6589,1,0,0,0,51
6589,2,0.0007247,1.3223,27.9,88
6589,3,1.101e-06,2.5588,-17,152
8648,1,0,0,0,120
8648,2,0.001195,1,100.8,161
8648,3,0.0005377,1.3361,122,195
8648,4,2.386e-05,1.8827,85,252
9729,10,4.47e-05,2.0002,205.4,360
9729,11,0.0001129,1.7941,195.4,437
9729,12,0.0002035,1.679,189.1,505
9729,13,0.0001551,1.679,133.7,665
9729,14,0.0004962,1.5009,149.5,830
9848,1,0,0,0,51
9848,2,0.0002179,1.4808,39,106
9848,3,5.392e-05,1.7762,33,162
9848,4,0.06849,0.5004999999999999,142.5,188
9848,5,6.669e-05,1.7762,42.5,227
9848,6,7.187e-05,1.7762,50.1,245
9848,7,7.187e-05,1.7762,50.1,368
9848,8,3.835e-08,2.7725,-239.4,700
9848,9,0.001721,1.3508,245.2,1252
9848,10,0.001582,1.3508,180.4,2071
9921,1,0,0,0,30
9921,2,0.0007366,1.4756,30,285
9921,3,6.581e-05,1.7969,-78.09999999999999,1044
9926,1,0,0,0,181
9926,2,0.0002937,1.3146,148,285
9926,3,0.0003544,1.3146,166,310
9926,4,0.0004219,1.3146,184,330
9926,5,0.0001587,1.51,184,370
9926,6,0.0001973,1.51,209,420
9926,7,0.0003828,1.4042,223,539
9926,8,0.0003403,1.441,243,619
9961,5,0.001824,1.23,426,673
9961,6,0.002303,1.23,469,770
9961,7,0.002533,1.23,491,865
9961,8,0.002112,1.296,547,1054
9961,9,0.001279,1.3789,552,1204
9961,10,0.001396,1.3789,592,1455
9961,11,0.001386,1.3789,588,1630
9961,12,0.001521,1.3789,656,1869
9966,1,0,0,0,200
9974,1,0,0,0,235
9974,2,0.0001943,1.3146,55.9,325
9974,3,7.868e-05,1.6321,167.3,555
9974,4,4.214e-05,1.7508,185.3,1667
9974,5,0.0001589,1.6865,776.1,2503
9975,1,0,0,0,235
9975,2,0.0001704,1.3146,18.7,344
9975,3,0.0002997,1.4278,205.6,541
9975,4,0.0001714,1.5443,230.4,1071
9975,5,5.58e-05,1.7508,349.8,1777
9976,1,0,0,0,235
9976,2,0.0001306,1.3146,-29.8,356
9976,3,0.0003932,1.4042,235.4,541
9976,4,0.0003639,1.441,263,1071
9976,5,5.58e-05,1.7508,349.8,1777
9976,6,0.0001548,1.6865,749.1,2503
10030,1,0,0,0,237
10030,2,7.499999999999999e-05,1,-349.7,277
10030,3,0.0001667,1,-5,295
10030,4,0.0004444,1,182.5,304
10030,5,5.228e-06,1.9233,181.8,487
10030,6,0.0005252,1.2436,316.1,613
10030,7,0.0002968,1.3499,323.6,767
10030,8,0.0001976,1.4102,311.1,1951
403,1,0,0,0,547
403,2,0.002348,1.23,484.5,845
403,3,0.002078,1.296,551.4,1072
403,4,0.001369,1.3789,588,1869
403,5,0.0003586,1.6151,838,2739
403,6,0.0002005,1.7482,1247,3781
404,1,0,0,0,549
404,2,0.0002298,1.4025,244.9,703
404,3,0.0007649,1.4465,537.4,1075
10970,2,9.335e-13,5,-63,1
10970,3,6.31e-06,1.9112,-13,23
10970,4,0.0003488,1,6,66
10970,5,0.0007182,1.2982,53,204
10970,6,0.000199,1.709,108,371
10970,7,0.002975,1.2278,113,538
10970,8,0.0002135,1.5904,-22,1276
10970,9,0.0002375,1.6558,357,1732
10970,10,6.561e-05,1.6717,-1033,1919
404,4,0.001387,1.3789,600,1869
404,5,0.0003586,1.6151,837.6,2739
404,6,0.0002006,1.7482,1247.3,3781
6589,4,0.001764,1.3278,76.40000000000001,288
6589,5,0.0004967,1.5158,36.7,604
6589,6,1.313e-05,1.9771,-207.6,1045
9926,9,0.0003789,1.441,270,896
9926,10,0.0004238,1.441,317,1130
9926,11,5.417e-05,1.7508,325,1777
9926,12,0.000116,1.6865,557,3000
9961,13,0.0002897,1.6151,670,2140
9961,14,0.0003209,1.6151,760,2477
9961,15,0.0003761,1.6151,921,2767
9961,16,0.0001521,1.7482,1019,3034
9961,17,0.0001514,1.7482,1014,4000
9964,1,0,0,0,407
9964,2,0.0009633000000000001,1.23,320,480
9964,3,0.0003187,1.4712,333,599
9964,4,0.002056,1.23,424,674
9964,5,0.002276,1.23,444,770
9964,6,0.002606,1.23,478,864
9964,7,0.001854,1.296,493,1054
9964,8,0.001279,1.3789,552,1204
9964,9,0.001396,1.3789,592,1455
9964,10,0.001386,1.3789,588,1630
9964,11,0.001521,1.3789,656,1869
9964,12,0.0002897,1.6151,670,2140
9964,13,0.0003209,1.6151,760,2477
9964,14,0.0003761,1.6151,921,2767
9964,15,0.0001521,1.7482,1019,3034
9964,16,0.0001514,1.7482,1014,4000
9966,2,6.353e-05,1.6683,184,750
9966,3,0.007262,1.0515,492,1536
9966,4,4.596e-05,1.8185,637,1710
9966,5,0.02104,1.0807,1276,2500
9968,1,0,0,0,246
9968,2,0.0005999,1.3164,229,640
9968,3,0.007801,1.0505,476,1638
9968,4,0.005287,1.2555,1139,2503
9970,1,0,0,0,256
9970,2,0.000275,1.4548,234,664
9970,3,0.01274,0.9841,506,1638
9970,4,0.005287,1.2555,1139,2503
9972,1,0,0,0,253
9972,2,0.0001542,1.5339,205,664
9972,3,0.001043,1.3263,380,1641
9972,4,0.002276,1.3603,1046,2503
9973,1,0,0,0,236
9973,2,4.255e-06,1.9024,-40.5,348
9973,3,0.0001483,1.5393,190.1,627
9973,4,0.0002909,1.4849,280.2,797
9973,5,0.0005182,1.4174,333.9,1625
9973,6,0.002089,1.3697,1026.3,2503
9975,6,0.0001548,1.6865,749.1,2503
9977,1,0,0,0,65
9977,2,0.0002449,1.2147,-92.2,242
9977,3,0.0139,0.5004999999999999,-175.4,312
9977,4,1.166e-05,1.9859,143.5,440
9977,5,0.0006188,1.5114,312.1,537
9977,6,0.0007333,1.5114,336,642
9977,7,0.0004104,1.6422,365.8,756
9977,8,0.0004684,1.6422,396,1222
9977,9,0.0003038,1.6821,309,1825
9978,1,0,0,0,100
9978,2,0.0001594,1,-891.1,238
9978,3,2.967e-16,5,-666.9,336
9978,4,7.321e-15,5,-192.2,409
9978,5,9.113e-05,1.791,276.6,578
9978,6,0.0006551,1.5597,380,738
9978,7,0.0006816,1.5993,436,1040
9978,8,0.003116,1.391,510.4,1822
10109,1,0,0,0,63
10110,1,0,0,0,63
10110,2,2.152e-05,1.6673,63,310
10064,1,0,0,0,-1
10064,2,5.348e-06,1,-2,372
10064,3,1.559e-11,5,330.2,389
10064,4,7.731e-05,1.7618,372.3,408
10064,5,0.0001048,1.6525,370.4,428
10064,6,8.252e-05,1.7717,377.8,448
10064,7,3.105e-13,5,229.7,502
10064,8,1.144e-13,5,169.5,584
10064,9,0.01461,0.9937,485.3,606
10064,10,0.01444,0.9937,483.9,629
10064,11,0.01604,0.9937,498.5,710
10064,12,0.01722,0.9937,513,805
10064,13,0.01708,0.9937,510.7,893
10064,14,0.01338,0.9937,404.1,1059
10064,15,0.01038,0.9937,213.9,1230
10064,16,0.01016,0.9937,191.9,2163
10064,17,0.009361,0.9937,21.7,2400
10064,18,8.664e-19,5,-5146.2,2524
10064,19,8.676999999999999e-18,5,-2314.1,2621
10064,20,0.0007494,1.5948,1928.3,3912
10065,1,0,0,0,-1
10065,2,5.348e-06,1,-2,372
10065,3,5.556e-05,1,336,390
10065,4,2.002e-06,2.7363,375.5,405
10065,5,0.0008203,1.2872,392.6,448
10065,6,0.004526,0.9581,411,492
10065,7,0.0002508,1.6618,420,520
10065,8,0.0001613,1.8057,432,584
10686,1,0,0,0,270
10065,9,0.01461,0.9937,485,606
10065,10,0.01444,0.9937,484,629
10065,11,0.01604,0.9937,499,710
10065,12,0.01722,0.9937,513,805
10065,13,0.01699,0.9937,509,907
10065,14,0.01252,0.9937,366,994
10065,15,0.01116,0.9937,289,1281
10065,16,7.993e-05,1.5646,-599,1876
10065,17,0.579,0.5004999999999999,1089,2158
10065,18,0.675,0.5004999999999999,1371,2305
10065,19,0.7697000000000001,0.5004999999999999,1587,2520
10065,20,0.05,1,2050,2596
10065,21,0.05,1,2050,2632
10065,22,0.0007048999999999999,1.5948,1848,2820
10065,23,0.0007029,1.5948,1847,3912
438,1,0,0,0,200
438,2,3.912e-05,1.8112,184,527
438,3,0.0004873,1.5268,332,1038
438,4,0.006353,1.15,389,3000
439,1,0,0,0,200
439,2,0.0003557,1.3778,200,400
439,3,3.534e-05,1.879,234,760
439,4,0.01045,1.1153,526,1022
439,5,0.0068,1.1412,394,3000
440,1,0,0,0,198
440,2,6.343e-06,2.1721,198,375
440,3,4.249e-05,1.8301,211,546
440,4,0.0001341,1.7393,311,1012
440,5,0.0009567999999999999,1.3675,25,3000
441,1,0,0,0,238
441,2,8.753000000000001e-06,2.0639,186,445
441,3,0.006502,1.0779,354,607
441,4,3.515e-05,1.9048,253,1042
441,5,0.002695,1.2487,229,3015
442,1,0,0,0,198
442,2,6.957e-05,1.7393,185,453
442,3,0.0006155000000000001,1.4756,287,1025
442,4,0.0009928000000000001,1.3882,233,1493
442,5,0.0001498,1.5981,-119,1993
442,6,0.004826,1.1817,334,2504
442,7,0.004849,1.1837,372,2990
10538,1,0,0,0,220
10538,2,6.305e-05,1.7389,200,427
10538,3,8.296000000000001e-05,1.7482,238,606
10538,4,2.179e-05,1.969,231,1042
10538,5,0.002695,1.2487,229,3015
10541,1,0,0,0,58
10541,2,7.355e-05,1.5311,13,171
10541,3,8.769e-06,1.8579,-33,241
10541,4,2.395e-06,2.1046,-22,349
10541,5,6.834999999999999e-05,1.6514,102,503
10541,6,1.333e-06,2.2007,-35,2635
10677,1,0,0,0,270
10677,2,0.0004548,1.3663,236.1,433
10677,3,0.001571,1.3383,345.8,790
10677,4,0.0003637,1.5849,357.8,1442
10677,5,1.156e-06,2.1946,-696.3,3982
10679,1,0,0,0,213
10679,2,3.766e-05,1.7623,213,369
10679,3,3.472e-05,1.937,265.8,719
10679,4,2.013e-05,1.9178,78.8,1450
10679,5,2.928e-05,1.8453,-36.6,3983
10680,1,0,0,0,211
10680,2,4.566e-05,1.7623,211,437
10680,3,0.0005336,1.525,332,1438
10680,4,1.382e-06,2.1743,-673.6,3983
10681,1,0,0,0,241
10681,2,9.016e-06,2.1776,241,463
10681,3,0.00213,1.3036,337.5,591
10681,4,3.035e-06,2.1941,58.5,1438
10681,5,6.971e-07,2.249,-785.9,3982
10682,1,0,0,0,207
10682,2,3.201e-05,1.7964,207,307
10682,3,0.000934,1.3339,267.7,449
10682,4,0.002187,1.3036,342.5,591
10682,5,0.0007639,1.4723,320.6,1438
10682,6,6.971e-07,2.249,-785.9,3982
10683,1,0,0,0,212
10683,2,2.382e-05,1.9189,212,416
10683,3,0.0001517,1.7074,282.5,593
10683,4,0.0007787,1.4723,338,1438
10683,5,6.971e-07,2.249,-785.9,3982
10107,1,0,0,0,63
10108,1,0,0,0,63
10108,2,1.468e-05,1.6673,63,379
10108,3,0.004481,1.0641,341,511
10108,4,0.001057,1.3926,368,567
10108,5,0.004207,1.0817,313,1114
10108,6,3.182e-05,1.892,510,1821
10109,2,1.585e-05,1.6673,63,408
10109,3,0.001942,1.3245,366.5,488
10109,4,0.003934,1.0916,312,1114
450,1,0,0,0,255
450,2,1.926e-05,2.0146,238,440
450,3,2.751e-05,1.9234,224,575
450,4,0.0008155,1.4548,350,1156
450,5,1.872e-05,1.8359,-414,2992
452,1,0,0,0,255
452,2,1.852e-05,1.9591,214,488
452,3,0.0005333,1.5383,344,642
452,4,0.001429,1.3806,362.3,1037
452,5,9.977e-05,1.6476,-144,2992
10553,1,0,0,0,90
10553,2,6.499e-05,1.7733,90,211
10553,3,6.268e-05,1.753,80.59999999999999,530
10553,4,0.004903,1.1317,257,3151
10554,1,0,0,0,-1
10554,2,3.378e-06,1.9918,-90,200
10554,3,6.501e-05,1.7733,90,211
10554,4,5.984e-05,1.753,77,306
10554,5,0.001105,1.3339,163.8,628
10554,6,0.004894,1.1317,256,3151
9298,1,0,0,0,-640
9298,2,0.0001381,1.4624,-640,62
9298,3,3.727e-05,1.9661,-192.4,170
9298,4,0.008089000000000001,1.2718,38.4,203
9298,5,2.825e-05,2.3913,42.2,363
9298,6,0.005324,1.566,126.4,867
9298,7,9.082000000000001,0.5004999999999999,535,1051
9298,8,10.07,0.5004999999999999,631.6,1248
9298,9,3.718e-06,2.1403,-3302.6,3535
9300,1,0,0,0,-399
9300,2,0.0001197,1.7222,-399,322
9300,3,0.0001915,1.9216,36.8,585
9300,4,3.443e-05,2.0095,-392.2,1504
9300,5,6.51e-06,2.0601,-2032.5,6246
9304,1,0,0,0,0
9304,2,0.001069,1.4036,0,252
9304,3,0.0001134,1.7645,-39,482
9304,4,0.001456,1.402,58,1003
9304,5,2.075e-06,2.0996,-1200,4000
9307,1,0,0,0,-100
9307,2,0.0001804,1.5047,-100,145
9307,3,0.0001312,1.6662,-29,521
9307,4,0.00327,1.2548,184.5,2000
9308,1,0,0,0,1604
9308,2,0.001809,1.4976,-1385,8206
9309,1,0,0,0,10
9309,2,4.102e-05,1.9947,10,234
9309,3,1.438e-05,2.0079,-130.4,1031
9385,1,0,0,0,495
9519,1,0,0,0,348
9519,2,0.0001355,1.6651,348,464
9519,3,6.706e-07,2.4517,244,803
9519,4,0.02638,0.8988,562,817
490,1,0,0,0,406
490,2,0.002453,1.3614,383,802
490,3,8.229e-16,5,-817,1032
490,4,2.56e-15,4.9825,-480,1314
490,5,0.03903,1.1949,971.4,2158
490,6,0.03601,1.2015,937.7,2653
490,7,0.03497,1.2015,895,6602
490,8,0.0521,1.1636,1233,9031
491,1,0,0,0,330
491,2,0.0001183,1.8185,327,960
491,3,0.0004524,1.8081,647,1421
491,4,0.04031,1.185,843,7500
492,1,0,0,0,410
492,2,0.001078,1.502,402,1078
492,3,0.004834,1.4624,788,1905
492,4,0.06396,1.1367,1042,7500
493,1,0,0,0,250
493,2,0.0001308,1.8151,248,970
493,3,0.001568,1.6036,605,1530
493,4,0.05047,1.1608,901,7500
494,1,0,0,0,700
10625,1,0,0,0,-63
10625,2,9.335e-13,5,-63,1
10625,3,0.001,0,0,90
10625,4,3.303e-12,5,32.9,204
10625,5,0.000199,1.709,108,371
10625,6,0.002975,1.2278,113,538
10625,7,0.0002135,1.5904,-22,1276
10625,8,0.0002375,1.6558,357,1732
10625,9,6.561e-05,1.6717,-1033,1919
10625,10,1.051e-05,1.7684,-3455,2650
10686,2,4.975e-05,1.775,217.6,390
10686,3,0.003515,1.1943,330.3,644
10686,4,0.000139,1.6909,252.2,1158
10686,5,3.623e-06,2.0216,-652.1,2996
10695,1,0,0,0,31
10695,2,2.658e-05,2.1133,31,234
10695,3,5.515e-06,2.1227,-182,1043
10767,1,0,0,0,212
10767,2,2.208e-05,1.9189,212,386
10767,3,0.001491,1.2355,286.2,445
10767,4,0.0001684,1.7074,304.6,593
10767,5,0.0001878,1.6635,278.8,1438
10767,6,6.971e-07,2.249,-785.9,3982
10768,1,0,0,0,212
10768,2,2.152e-05,1.9387,212,399
10768,3,0.0001406,1.7074,272.5,593
10768,4,4.553e-05,1.8497,214.7,1438
10774,1,0,0,0,203
10774,2,6.011e-06,2.1985,203,310
10774,3,1.11e-08,2.9027,9,612
10774,4,0.001019,1.2162,252,1774
10774,5,0.001531,1.2162,684.2,1913
10774,6,2.332e-06,2.093,528.5,3201
10795,1,0,0,0,-488
10835,1,0,0,0,0
494,2,0.000174,1.8678,449,966
494,3,0.0008283,1.6486,505,1640
517,1,0,0,0,470
517,2,0.000282,1.7651,466,951
10876,1,0,0,0,144
10876,2,0,0,143,179
10876,3,0.001073,0.7247,179,207
10876,4,7.991e-05,1.2756,156.1,238
517,3,0.0002049,1.9641,646,1283
517,4,0.03199,1.2092,733,7500
518,1,0,0,0,681
518,2,0.01803,1.256,681,1001
518,3,0.09200999999999999,1.0439,784,1489
518,4,0.04201,1.1806,848,7500
519,1,0,0,0,605
519,2,0.0005793,1.8096,603,1166
519,3,0.02593,1.2208,635,1961
519,4,0.03713,1.1938,807,7500
528,1,0,0,0,540
528,2,0.0004944,1.7833,540,1280
528,3,0.01551,1.2927,648,3602
528,4,0.05654,1.1505,1026,7500
529,1,0,0,0,380
529,2,0.007732,1.2388,379,1060
529,3,0.01741,1.2911,781,2345
529,4,0.02095,1.256,686,7500
530,1,0,0,0,190
530,2,5.312e-05,1.9591,182,1320
530,3,0.02231,1.2729,881,2341
530,4,0.02703,1.2273,698,7500
531,1,0,0,0,480
531,2,0.0005061,1.7482,475,1114
531,3,0.006416,1.4102,618,2341
531,4,0.03036,1.2152,750,7500
532,1,0,0,0,490
532,2,0.0001089,1.9624,487,1140
532,3,0.03061,1.2196,807,2340
532,4,0.02899,1.2208,748,7500
534,4,0.01097,1.3263,401,4301
534,5,0.01448,1.2911,363,9000
534,1,0,0,0,654
534,2,0.01212,1.3263,643,1360
534,3,0.001114,1.6426,495,2220
538,5,0.009469,1.3778,872,2130
538,6,0.3155,0.9643,1425,8335
538,1,0,0,0,406
538,2,0.002453,1.3614,383,802
538,3,8.229e-16,5,-817,1032
538,4,2.56e-15,4.9825,-480,1314
540,11,3.517e-16,5,-1079.6,1294
540,12,2.177,0.5004999999999999,1146.5,1371
540,13,6.436e-16,5,-822.8,1445
540,14,5.01e-15,5,-59.3,1640
540,15,0.01349,1.3778,1137.7,1778
540,16,0.3561,0.9395,1377.7,2240
540,17,0.291,0.9625,1331.7,3156
540,18,0.2949,0.9643,1380,4250
540,19,7.013,0.6077,2580.6,5228
540,20,0.298,0.9643,1431.2,6246
540,21,0.04839,1.168,1042.2,7847
540,22,0.3771,0.9643,2627.3,8408
540,1,0,0,0,-23
540,2,0.009122,1,-23,524
540,3,4.482e-10,3.1917,-881.2,684
540,4,0.01305,1,144.6,779
540,5,2.392e-17,5,-2441,849
540,6,4.565e-17,5,-2042,908
540,7,0.0322,1,591.3,967
540,8,1.469e-15,5,-557.7,1021
540,9,0.03621,1,623.3,1079
540,10,3.441e-16,5,-1089.5,1173
549,1,0,0,0,330
549,2,2.905e-05,2.0579,321,840
549,3,0.0006310000000000001,1.7811,597,1170
549,4,0.01446,1.3047,643,2531
9814,1,0,0,0,-480
9814,2,0.0003559,1.5069,-480,-7
549,5,0.04003,1.1857,825,7500
550,1,0,0,0,670
550,2,0.007734,1.4065,666,1010
550,3,0.03261,1.207,736,7504
562,1,0,0,0,406
562,2,0.00416,1.2262,384.9,806
562,3,3.422e-15,5,-343.6,1134
562,4,5.125e-05,2.0645,574.8,1299
562,5,0.03263,1.2048,924.7,1430
562,6,0.0369,1.2048,973.7,2611
562,7,0.04499,1.1651,833.8,5297
562,8,0.04738,1.1651,1028.2,7005
562,9,0.04969,1.1636,1203,9285
564,1,0,0,0,406
564,2,0.001786,1.3614,377,806
564,3,0.01857,1.0795,567.3,984
564,4,3.673e-15,5,-293.6,1017
564,5,9.544e-15,5,-65.7,1050
564,6,5.803e-05,2.0645,611.7,1081
564,7,5.361e-05,2.0645,593.3,1135
564,8,4.936e-05,2.0645,571.2,1314
564,9,0.03903,1.1949,971.4,2158
564,10,0.03601,1.2015,937.7,2653
10588,1,0,0,0,-291
10588,2,0.0006094,1.502,-354,822
10588,3,0.005475,1.2698,62,2971
10588,4,3.13e-07,2.3715,-1432,4096
10588,5,2.322e-07,2.4957,45,6288
10699,1,0,0,0,-50
564,11,0.03497,1.2015,895,6602
564,12,0.0521,1.1636,1233,9031
568,1,0,0,0,444
494,4,0.0776,1.1153,1081,7500
10876,5,1.163e-05,1.859,180.1,360
10876,6,0.0005993,1.3849,298.2,489
495,1,0,0,0,670
495,2,0.004058,1.4669,667,1115
495,3,0.03187,1.2114,819,7500
496,1,0,0,0,460
496,2,1.918e-05,2.2117,452,920
496,3,0.0399,1.1647,753,1512
496,4,0.04003,1.1857,839,7500
497,1,0,0,0,459
497,2,0.00145,1.4558,440,1090
497,3,0.03082,1.2224,907,3537
497,4,0.02796,1.2245,728,7492
498,1,0,0,0,413
498,2,4.644e-18,5,-3140.1,498
498,3,1.063e-19,5.5642,-2625.6,719
498,4,8.681999999999999e-19,5.4375,-2026.9,823
498,5,1.673e-17,5.3736,-983.4,894
498,6,9.393999999999999e-18,5.5457,-754.8,945
498,7,4.001e-16,5.2118,-387.7,998
498,8,4.491e-15,5,-162.7,1040
498,9,0.00424,1.3613,711.5,1114
498,10,0.005267,1.3613,770.8,1189
498,11,5.132e-10,3.6108,337.8,1361
498,12,0.6037,0.7675,1141,1433
498,13,2.557e-15,5,-357.9,1605
498,14,0.02443,1.2578,1016,2641
498,15,0.0219,1.2578,868.5,3510
498,16,0.01963,1.2578,628.2,7930
498,17,0.3473,0.9643,2367.2,9276
499,1,0,0,0,410
499,2,0.002207,1.2166,198.4,707
499,3,2.275e-16,5,-1095.6,928
499,4,1.954e-15,5,-388.3,1088
499,5,0.004881,1.3613,746.8,1189
499,6,2.356e-15,5,-337.1,1405
499,7,4.308e-21,6.7031,-472.6,1605
499,8,0.00667,1.4319,933.4,2239
499,9,0.00576,1.4319,792.5,2607
499,10,0.004757,1.4319,533.4,3240
499,11,0.2673,0.9643,1324.2,4373
499,12,6.838,0.6077,2744.4,5396
499,13,0.3173,0.9643,1926.3,6349
499,14,0.04779,1.168,1175.1,7930
499,15,0.3473,0.9643,2367.2,9276
500,1,0,0,0,530
500,2,0.001757,1.5372,518,1106
500,3,0.02975,1.2208,803,2541
500,4,0.0348,1.2015,824,7500
502,1,0,0,0,572
502,2,0.0003673,1.7482,571,730
502,3,7.575e-05,2.0997,586,919
502,4,0.004001,1.4916,670,1570
502,5,0.01579,1.3069,747,2061
502,6,0.04635,1.1637,797,3284
502,7,0.002921,1.4691,71,8893
503,1,0,0,0,330
503,2,0.0004154,1.6778,326,1115
503,3,0.03601,1.1971,839,3169
503,4,0.07790999999999999,1.1153,1108,7502
504,1,0,0,0,406
504,2,0.001236,1.3614,368,707
504,3,0.1077,0.7433,601.3,891
504,4,1.669e-15,5,-451.5,979
504,5,6.161e-14,5,283.9,1022
504,6,3.9e-14,5,213.2,1051
6982,1,0,0,0,1058
6982,2,3.791e-11,3.9081,-12.2,1238
6982,3,1.823e-11,3.9081,-269.8,1382
6982,4,0.1896,1,1019.7,1488
6982,5,0.1684,1,960.8,1792
6982,6,0.005012,1.4388,561.2,2514
6982,7,0.0799,1.1075,968.6,6246
6982,8,0.05013,1.168,1197.9,7838
6982,9,0.3628,0.9643,2366.8,9008
504,7,7.981e-05,2.0645,679.9,1082
504,8,5.57e-05,2.0645,603.4,1135
504,9,4.936e-05,2.0645,571.2,1314
504,10,0.03903,1.1949,971.4,2158
504,11,0.03601,1.2015,937.7,2653
504,12,0.03497,1.2015,895,6602
504,13,0.0521,1.1636,1233,9031
506,1,0,0,0,360
506,2,5.585e-05,1.9591,354,932
506,3,0.02697,1.2208,761,2000
506,4,0.07106,1.1246,1037,7500
508,2,0.0003673,1.7482,571,730
508,3,0.001902,1.5723,632,904
508,4,0.001416,1.6141,621,1146
508,5,0.0008035,1.6778,566,2074
508,6,0.08556999999999999,1.1075,1105,3021
508,7,0.007723,1.3713,435,8835
508,1,0,0,0,572
512,1,0,0,0,1030
512,2,0.0008996,1.4146,1029,2131
512,3,0.1296,1.0262,2008,4006
512,4,0.08853999999999999,1.1071,2397,8000
513,1,0,0,0,1080
513,2,0.0005446,1.502,1080,2150
513,3,0.111,1.0641,2023,2942
513,4,0.1534,1.0257,2077,4780
513,5,0.04098,1.1857,1947,8000
514,1,0,0,0,310
514,2,4.08e-05,1.976,306,1000
514,3,0.02052,1.2208,757,1661
514,4,0.08814,1.1021,1158,7500
515,1,0,0,0,510
515,2,0.0009213,1.6706,504,1580
515,3,0.0003961,1.7376,244,2340
515,4,0.03647,1.196,815,7500
516,1,0,0,0,560
516,2,0.004635,1.4295,558,1625
516,3,0.1138,1.0674,1059,3601
516,4,0.01452,1.2911,380,7500
568,2,0.2325,0.5004999999999999,257.9,499
568,3,1.644e-18,5.5642,-1480.6,678
568,4,1.061e-17,5.4375,-1153.9,819
568,5,5.902e-16,5,-896.6,968
568,6,8.2e-16,5,-777.9,1135
568,7,1.512e-15,5,-557.4,1361
568,8,0.5491,0.7675,1100,1435
568,9,2.216e-15,5,-413.3,1619
568,10,0.02427,1.2578,1014.4,2589
568,11,0.02225,1.2578,901.4,3510
568,12,0.01963,1.2578,628.2,7930
568,13,0.3473,0.9643,2367.2,9276
569,1,0,0,0,407
569,2,2.066e-16,5,-1178.5,699
569,3,1.268e-16,5,-1371.1,872
569,4,2.746e-16,5,-1049.8,926
569,5,7.242e-16,5,-701.5,970
569,6,1.126e-15,5,-560.4,1088
569,7,0.004881,1.3613,746.8,1189
569,8,5.132e-10,3.6108,337.8,1361
569,9,0.6037,0.7675,1141,1433
569,10,2.557e-15,5,-357.9,1605
569,11,0.00667,1.4319,933.4,2239
569,12,0.00576,1.4319,792.5,2607
569,13,0.004757,1.4319,533.4,3240
569,14,0.2673,0.9643,1324.2,4373
569,15,6.838,0.6077,2744.4,5396
569,16,0.3173,0.9643,1926.3,6349
569,17,0.04779,1.168,1175.1,7930
569,18,0.3473,0.9643,2367.2,9276
855,1,0,0,0,-1
855,2,5.348e-06,1,-2,372
855,3,7.5e-12,5,324,389
855,4,2.177e-12,5,305,408
855,5,0.0001123,1.7717,387,530
855,6,0.01087,1.0131,465.5,756
855,7,0.0007057,1.4102,347.1,810
855,8,0.001186,1.3451,386.4,870
855,9,0.004395,1.0933,264.1,961
855,10,0.001106,1.2432,0.9,2366
855,11,0.001198,1.3451,1129,2476
855,12,9.221999999999999e-05,1.7733,1472,2604
855,13,0.0007560000000000001,1.5948,1939,3912
856,1,0,0,0,-1
856,2,5.348e-06,1,-2,372
10085,1,0,0,0,940
10085,2,0.001744,1.1405,940,1110
10085,3,0.007203,1.2026,1070,1163
10085,4,0.01623,1.2399,1121,1250
10085,5,0.01612,1.2938,1144,1485
10085,6,0.0005745,1.6695,809,1956
10106,1,0,0,0,63
10107,2,2.172e-05,1.6673,63,418
10107,3,1.862e-05,2.0167,280,566
10107,4,0.004004,1.0883,309,1114
856,3,7.5e-12,5,324,389
856,4,0.0001019,1.7618,376.3,408
856,15,0.01604,0.9937,498.5,710
856,16,0.01722,0.9937,513,805
856,17,0.01708,0.9937,510.7,893
856,18,0.01338,0.9937,404.1,1059
856,19,0.0116,0.9937,303.4,1230
856,20,0.009828,0.9937,134.7,2163
856,21,0.009804,0.9937,129.8,2400
856,22,0.02,0.9937,1292.2,2621
856,23,0.0007494,1.5948,1928.3,3912
856,5,0.00018,1.6525,379.7,425
856,6,9.479000000000001e-05,1.7717,374.7,448
856,7,9.977e-05,1.7717,376.8,463
856,8,0.0001081,1.7717,380.6,479
856,9,0.0001177,1.7717,385.2,500
856,10,0.0001139,1.7717,383.1,528
856,11,0.01116,0.9937,457.3,556
856,12,0.01221,0.9937,465.9,584
856,13,0.01461,0.9937,485.3,606
856,14,0.01444,0.9937,483.9,629
8081,1,0,0,0,480
8081,2,7.198999999999999e-05,1.6266,480,565
8081,3,3.422e-06,2.2661,471.9,611
8081,4,0.001483,1.2894,558.3,694
10290,1,0,0,0,-1
10290,2,0.0001536,0.5004999999999999,-1,378
10290,3,0.0001178,1.658,371,408
10290,4,0.0001725,1.658,378.6,460
10290,5,1.809e-05,2.087,362.9,528
10290,6,0.001075,1.4102,422.3,747
